time,AdrActCnt,AdrBal1in100KCnt,AdrBal1in100MCnt,AdrBal1in10BCnt,AdrBal1in10KCnt,AdrBal1in10MCnt,AdrBal1in1BCnt,AdrBal1in1KCnt,AdrBal1in1MCnt,AdrBalCnt,AdrBalNtv0.001Cnt,AdrBalNtv0.01Cnt,AdrBalNtv0.1Cnt,AdrBalNtv100Cnt,AdrBalNtv100KCnt,AdrBalNtv10Cnt,AdrBalNtv10KCnt,AdrBalNtv1Cnt,AdrBalNtv1KCnt,AdrBalNtv1MCnt,AdrBalUSD100Cnt,AdrBalUSD100KCnt,AdrBalUSD10Cnt,AdrBalUSD10KCnt,AdrBalUSD10MCnt,AdrBalUSD1Cnt,AdrBalUSD1KCnt,AdrBalUSD1MCnt,AssetEODCompletionTime,CapAct1yrUSD,CapMVRVCur,CapMrktCurUSD,CapMrktEstUSD,CapRealUSD,IssTotNtv,IssTotUSD,NDF,NVTAdj,NVTAdj90,PriceBTC,PriceUSD,ROI1yr,ROI30d,ReferenceRate,ReferenceRateBTC,ReferenceRateETH,ReferenceRateEUR,ReferenceRateUSD,SER,SplyAct10yr,SplyAct180d,SplyAct1d,SplyAct1yr,SplyAct2yr,SplyAct30d,SplyAct3yr,SplyAct4yr,SplyAct5yr,SplyAct7d,SplyAct90d,SplyActEver,SplyActPct1yr,SplyAdrBal1in100K,SplyAdrBal1in100M,SplyAdrBal1in10B,SplyAdrBal1in10K,SplyAdrBal1in10M,SplyAdrBal1in1B,SplyAdrBal1in1K,SplyAdrBal1in1M,SplyAdrBalNtv0.001,SplyAdrBalNtv0.01,SplyAdrBalNtv0.1,SplyAdrBalNtv1,SplyAdrBalNtv10,SplyAdrBalNtv100,SplyAdrBalNtv100K,SplyAdrBalNtv10K,SplyAdrBalNtv1K,SplyAdrBalNtv1M,SplyAdrBalUSD1,SplyAdrBalUSD10,SplyAdrBalUSD100,SplyAdrBalUSD100K,SplyAdrBalUSD10K,SplyAdrBalUSD10M,SplyAdrBalUSD1K,SplyAdrBalUSD1M,SplyAdrTop100,SplyAdrTop10Pct,SplyAdrTop1Pct,SplyCur,TxCnt,TxCntSec,TxTfrCnt,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,VelCur1yr,VtyDayRet180d,VtyDayRet30d,principal_market_price_usd,principal_market_usd
2020-04-01,1469,4285,160945,253922,507,80356,219940,46,23611,405364,265253,231639,179168,6840,16,34147,93,104503,933,4,7145,16,35240,101,0,106945,985,4,1614335658,12729131.3186495814231316843209,0.22941973,18934165.0609895567502756916899,14722942.0574643185741687866051,82530672.78705994492014901717304,49148.06217696,51926.6620565782510267232352,0.817572313785,40.55254777,5.719853292940042,0.00015904226894050718,1.05653528860637,-67.32929518491572,-41.77472865349333,1.01493808237873,0.000157785698421975,0.00760206930276302,0.922233721129368,1.01493808237873,0.003839528158,17920996.35968127,10113997.52632434,219120.61420716,12047994.47393757,16383354.63101944,2429623.45605666,17880594.33188639,17920996.35968127,17920996.35968127,721883.87752288,8648686.56108531,17920996.35968127,67.228374,16496123.64384663,17916238.22347298,17920974.6490338,14651710.45911387,17857824.61708039,17920703.00916154,12488853.36335038,17515203.64281444,17920987.52606146,17920854.74066028,17918637.33736348,17888932.14587755,17655612.63865084,16831424.58891736,11427187.45912213,13093191.19789058,15202428.24277772,7610387.98446882,17891320.89305824,17666277.25903442,16861178.07649648,11427187.45912213,13170800.63658505,0,15252978.30896732,7610387.98446882,13161327.58193375,17710460.88471641,16452996.30421232,17920996.35968127,10826,0.12530093,12742,441920.35627469,466904.4511577094526950037753,44.31591058,46.8213233744943857383946,0.00256497,0.0027099813192166808589,533.9378691939602,0.070325651426753,0.12960538450245068,,
2020-04-02,1542,4283,160957,253947,504,80360,219957,46,23617,405402,265279,231663,179178,6835,16,34155,94,104525,930,4,7184,16,35437,102,0,107277,992,4,1614335658,12846143.0898836907413971689792,0.23209058,19121601.119266110165991597008,14865547.8183731702773878600288,82388528.78500185219265520391946,3787.67994678,4040.5789520057805911160768,0.817561580237,29.42810104,5.767229218400867,0.0001570453886616012,1.06676884234656,-68.1947945036412,-38.908745317785154,1.05653528860637,0.000159042268940508,0.00777694448557894,0.964170089190347,1.05653528860637,0.0038396124,17924784.03962805,10110667.23575686,574178.98229135,12042105.63708082,16383133.90690186,2431659.68128757,17884382.01183317,17924784.03962805,17924784.03962805,1020693.79674813,8650434.9845293,17924784.03962805,67.181315,16499436.71837526,17920025.05638314,17924762.32662145,14654614.76484922,17861595.98509415,17924490.5225987,12498005.90070651,17518911.37303865,17924775.20512514,17924642.36925122,17922424.09084102,17892723.64731744,17659404.2229544,16834526.25025377,11447737.90769459,13114625.4196509,15205506.73496956,7610387.98446882,17895404.08516761,17671848.85929814,16868432.11721441,11447737.90769459,13192234.85834537,0,15265487.17752932,7610387.98446882,13173235.421641,17714222.34555219,16456883.65316807,17924784.03962805,7662,0.08868056,10085,609104.33916983,649773.5307644659902195562848,61.97087212,66.1085955106591104819072,0.001,0.00106676884234656,533.7955969475667,0.0703241343800574,0.12964171475107203,,
2020-04-03,1382,4288,160928,253926,499,80336,219932,46,23615,405387,265259,231640,179155,6838,16,34150,95,104511,927,4,7161,16,35294,103,0,107040,982,4,1614335658,12755154.3268808126329314226125,0.23066377,19002733.75187251848597128051,14767708.4607008057435553228185,82382829.72055858685229555968523,6589.97131775,6983.7074563966752966493625,0.817348167188,25.51609181,5.722451165518275,0.00015695543132671018,1.05974777729095,-68.50726153041079,-38.26901352707121,1.06676884234656,0.000157045388661601,0.00755760284760693,0.981396987274209,1.06676884234656,0.003838635493,17931374.0109458,10116814.25369379,598509.47349239,12036028.38355275,16386540.78304139,2438073.62963502,17890971.98315092,17931374.0109458,17931374.0109458,1046321.07840487,8655235.55135587,17931374.0109458,67.122733,16506717.05817517,17926613.42312767,17931352.29527493,14656175.6830072,17868178.58700957,17931080.37249302,12510272.90616342,17525552.71223622,17931365.17725198,17931232.31121806,17929013.78187622,17899321.20133826,17666035.27254286,16841427.06128775,11459982.80562228,13137537.94415332,15210379.33649201,7612870.51271892,17901791.82762897,17677183.20488602,16872895.94096762,11459982.80562228,13215147.38284779,0,15263806.40398603,7612870.51271892,13186603.10223526,17720877.12801981,16462991.61466159,17931374.0109458,4582,0.05303241,6491,702747.66773075,744735.2788740613809690117125,118.93417848,126.040231288105138188756,0.001,0.00105974777729095,533.6207958427706,0.07022509685956753,0.12965401969430693,,
2020-04-04,1388,4290,160977,253977,502,80389,219983,46,23628,405445,265314,231699,179206,6848,16,34171,93,104558,928,4,7300,16,35891,101,0,107924,1013,4,1614335658,13101878.5468602988281190024,0.23710684,19534563.1895166460572856332,15178797.5532917617736568113,82387175.50546192788305088234862,2616.33121792,2849.8335577333117092352,0.817406277865,94.31888991,5.87995963943918,0.00015878275862069016,1.08924800431,-70.3970549397968,-38.24178966564531,1.05974777729095,0.00015695543132671,0.00747737691104096,0.982423343226185,1.05974777729095,0.003838170025,17933990.34216372,10116660.38790747,187995.14842695,12028370.48589304,16386767.34106663,2428725.90375923,17893588.31436884,17933990.34216372,17933990.34216372,902349.75636275,8654815.87200394,17933990.34216372,67.070241,16508180.03140609,17929229.14689551,17933968.62348385,14659356.29285027,17870797.81262173,17933696.64718743,12499683.32053532,17527897.21040343,17933981.51121789,17933848.694291,17931630.11749321,17901935.19328405,17668489.45352255,16843757.52026896,11456115.81694911,13101727.16892912,15210305.36854168,7612870.51271892,17905184.99779813,17685000.50984248,16887206.726487,11456115.81694911,13179336.60762359,0,15291750.17087096,7612870.51271892,13169863.55297229,17723232.89760742,16464234.02946966,17933990.34216372,4423,0.05119213,6361,190142.0845673,207111.886150274774885063,33.87466707,36.8979135026631750717,0.001,0.00108924800431,533.5162222053167,0.07017202170103515,0.12965909812223,,
2020-04-05,1431,4287,161041,254054,502,80438,220044,46,23648,405533,265397,231766,179268,6854,16,34199,93,104616,931,4,7137,16,35219,100,0,106876,978,4,1614335658,12650328.5878840596013703549866,0.22906078,18869839.7165209507724263985998,14660124.5139792685550935924103,82379181.39808874198632451364628,2651.98393546,2789.9598421552387035013306,0.817120861571,33.72389273,5.675126519549467,0.00015491922852133318,1.05202742929561,-70.14618869409587,-41.166143507892684,1.08924800431,0.00015878275862069,0.00754659870638801,1.00846646965745,1.08924800431,0.003838941642,17936642.32609918,10115244.21992914,133935.81490198,12024713.64872506,16387395.54847021,2413060.08232881,17895840.2983043,17936642.32609918,17936642.32609918,799968.89522366,8652738.75782663,17936642.32609918,67.039937,16508630.35542245,17931881.26568141,17936620.59735157,14656404.63118897,17873432.47736321,17936348.45903363,12502503.92339755,17530313.59064958,17936633.49246047,17936500.59390919,17934282.0423641,17904581.86051364,17671030.66416902,16845583.15584656,11456247.55315283,13103690.39252025,15211574.26491112,7612870.51271892,17906797.75576657,17681004.35326767,16873241.76477104,11456247.55315283,13171826.77656342,0,15257454.32998885,7612870.51271892,13171826.77656342,17725631.97700384,16465436.21396379,17936642.32609918,4451,0.0515162,6231,531867.4943625,559539.192820078219020998625,87.49438072,92.0464884266729827646392,0.001,0.00105202742929561,533.4280113019358,0.07021675353527675,0.12957702627396006,,
2020-04-06,1612,4291,161097,254096,504,80480,220095,48,23663,405573,265440,231824,179322,6859,16,34234,94,104667,933,4,7590,16,36944,106,0,109785,1060,4,1614335659,13764044.5916350002285397315365,0.24926683,20538846.274858581060600798906,15950702.0486592715628314716945,82397029.06087010223674944880006,6844.38592766,7834.363112927848800238269,0.817050914729,18.40910635,6.16445233589195,0.00015683934096367446,1.14464076043215,-68.03104784475539,-32.491320814983176,1.05202742929561,0.000154919228521333,0.00735824337491595,0.974075372576257,1.05202742929561,0.003839425645,17943486.71202684,10118892.51724391,205020.78389354,12024772.37176011,16392814.61329558,2400179.86845125,17902684.68423196,17943486.71202684,17943486.71202684,839078.1868206,8655557.482361,17943486.71202684,67.014692,16514535.78420999,17938726.03333446,17943464.98137356,14660742.2314907,17880249.29116561,17943192.80620514,12522598.69516401,17536766.12416111,17943477.88140854,17943345.04412366,17941126.70907801,17911420.41015849,17677776.3626831,16851704.7956464,11426672.63814672,13107498.27241084,15215906.16422228,7581870.51071892,17916241.04437668,17703158.34706033,16920133.20577685,11426672.63814672,13220898.11940857,0,15334914.63721307,7581870.51071892,13166269.27440094,17732149.16366079,16470541.87279654,17943486.71202684,5589,0.0646875,7923,974707.10270133,1115689.4792346680986431797595,128.31248141,146.8716962940785104413315,0.001,0.00114464076043215,533.2371611215985,0.07044217291411886,0.13070644879880788,,
2020-04-07,1631,4295,161132,254136,506,80491,220121,48,23677,405610,265482,231858,179355,6870,16,34249,96,104691,935,4,7516,16,36682,106,0,109341,1050,4,1614335659,13556346.2736442595928552303615,0.24559864,20233586.4111803797040141527065,15710283.2274971625208550398735,82384764.37464357510022549582969,3826.80811533,4314.2976576208227735806685,0.816858445833,21.01867777,6.063089223243379,0.00015685194973699646,1.12738802876945,-67.86456925828173,-23.813701289804595,1.14464076043215,0.000156839340963675,0.00674867414039313,1.05800957787009,1.14464076043215,0.003840396112,17947313.52014217,10115476.40328818,233524.03063802,12024561.13397007,16394325.1551897,2402156.15794142,17906511.49234729,17947313.52014217,17947313.52014217,864489.16522808,8654968.79486433,17947313.52014217,66.999226,16516667.13186058,17942552.98390464,17947291.78953801,14660414.62894761,17884054.23948851,17947019.44488757,12489701.25092183,17540523.14361006,17947304.69340439,17947171.81558498,17944953.63881502,17915241.30119168,17681559.48864181,16854864.96090036,11388822.26953256,13112495.39939029,15215542.87238168,7561870.50971892,17919649.68229692,17704508.69589217,16915819.93256116,11388822.26953256,13208270.09519017,0,15324112.4481247,7561870.50971892,13152065.27185814,17735864.99724106,16472071.84185146,17947313.52014217,5354,0.06196759,7570,853874.52617488,962647.918880746100501901416,115.95497857,130.7262547160361182206865,0.001,0.00112738802876945,533.1446587616732,0.07042021851523145,0.12863007257682318,,
2020-04-08,1413,4299,161188,254198,508,80543,220187,49,23708,405695,265550,231922,179419,6875,16,34277,98,104740,936,4,7789,17,37691,110,0,111029,1087,4,1614335659,14245063.912198456806936696849,0.25813991,21268785.5584554345462972584685,16508576.4639313370012297622495,82392472.28558202241265584759928,5960.62615332,7061.401637162835715914858,0.816702111634,7.92950313,6.320827455702737,0.00016069495032144896,1.18467447136065,-65.55122337302033,-17.587501925149052,1.12738802876945,0.000156851949736996,0.00686522252423474,1.0354504109053,1.12738802876945,0.003840184422,17953274.14629549,10116057.30022435,184993.89655837,12024454.19106346,16398486.40608117,2399674.25818296,17912472.11850061,17953274.14629549,17953274.14629549,861375.11202831,8643390.76030057,17953274.14629549,66.976386,16520941.71826251,17948512.268595,17953252.40243422,14662476.90602242,17890005.15738648,17952980.02988953,12489227.23519746,17546353.36741475,17953265.31666243,17953132.40618855,17950914.01277625,17921193.43460478,17687392.66896345,16859286.69339341,11377315.84633073,13121810.82679696,15217958.37569624,7561870.50971892,17927020.01392957,17718823.75640192,16943513.91955587,11462102.34647037,13234646.48321124,0,15357740.42872496,7561870.50971892,13141620.20709954,17741552.88180789,16475507.93401844,17953274.14629549,4023,0.0465625,5513,2264110.85823427,2682234.3340805913873433594755,417.83550311,494.9990537625504790066215,0.0011,0.001303141918496715,533.0817888885198,0.07051203505752333,0.12900949672109055,,
2020-04-09,1626,4321,161252,254270,517,80600,220241,50,23742,405779,265622,231991,179479,6896,16,34318,97,104808,953,4,8037,18,38502,113,0,112288,1148,4,1614335659,14761298.31804652573892728044,0.26787021,22080506.420544834359408761197,17135336.400527311265086877529,82429870.55241878772905558791756,3445.0214419,4236.17573768473579320837,0.816161650351,14.38071616,6.531025355919035,0.00016845511981297527,1.2296514866823,-63.77865776208217,-14.965426961409346,1.18467447136065,0.000160694950321449,0.0068361807650211,1.09124163191064,1.18467447136065,0.003841213354,17956719.16773739,10117818.66961082,306090.16837255,12004456.9359028,16397384.85813948,2418867.27118241,17915917.09264203,17956719.16773739,17956719.16773739,945495.32505771,8649721.55453257,17956719.16773739,66.852173,16524296.70607596,17951957.40855353,17956697.41937696,14655585.55082826,17893436.02082959,17956424.79831916,12465077.27422739,17549614.01465763,17956710.33362082,17956577.4006476,17954358.51480746,17924641.62903147,17690732.02727146,16862435.07514844,11315452.03141267,13075016.90346785,15220760.75374919,7561870.50971892,17931455.16648257,17728541.29601992,16965428.90559628,11484269.06541156,13222913.36663876,0,15397084.06832862,7561870.50971892,13104659.96651915,17744653.30903034,16474780.51421316,17956719.16773739,6304,0.07296296,9328,1248666.5453537,1535424.67386462878449302951,163.17421055,200.647410591018141158265,0.001,0.0012296514866823,533.0484130606064,0.0704970061967777,0.12923974812876293,,
2020-04-10,1388,4312,161260,254307,512,80619,220266,49,23731,405831,265668,232031,179506,6887,16,34329,92,104842,944,4,7593,16,36944,103,0,109805,1068,4,1614335659,13679546.208194922091296480792,0.24838547,20452754.116721834327156302995,15865923.632445507695328326787,82342794.76065767972434556731883,7032.11642116,8006.465120065507664658804,0.816539110991,18.16767675,6.031629315834215,0.0001659746931618938,1.1385569635869,-63.371974957251275,-16.709131639545056,1.2296514866823,0.000168455119812975,0.0072211971747748,1.12667136319484,1.2296514866823,0.003840441585,17963751.28415855,10132135.99049878,318152.81433578,12014810.54149368,16402448.32564207,2430627.33880232,17922949.20906319,17963751.28415855,17963751.28415855,585704.26074441,8663617.29911638,17963751.28415855,66.883639,16530796.31040394,17958985.80306914,17963729.51829847,14668105.5036392,17900448.30388822,17963456.6506098,12520257.25366428,17556252.37032511,17963742.44690229,17963609.50228036,17961389.98268752,17931679.71380805,17697708.87340197,16868877.70859931,11374770.78854695,13078423.1201676,15228119.89466856,7638782.98043596,17936365.22111756,17722263.13098644,16935151.70329724,11374770.78854695,13182966.80427313,0,15344784.87485281,7638782.98043596,13156087.95304532,17751591.91458728,16483255.60283098,17963751.28415855,5362,0.06206019,7796,988775.36921083,1125777.082038198575699126127,129.94448662,147.949200120925754257278,0.001,0.0011385569635869,532.7922259640668,0.07072844071312774,0.12957575376801694,,
2020-04-11,1332,4310,161292,254335,513,80636,220300,50,23729,405874,265700,232065,179546,6887,16,34326,95,104872,945,4,7503,16,36640,104,0,109333,1055,4,1614335659,13457208.5769756191238727224564,0.24499123,20124010.9429807232499226776572,15607882.0825332070379111206732,82141759.91947516593425551398904,3480.28543628,3898.0575239491131346544752,0.81657794449,20.97835234,5.924661602035976,0.00016272119019143327,1.12003960460084,-63.76041915991472,49.287162870609116,1.1385569635869,0.000165974693161894,0.00722661149294333,1.04217737206871,1.1385569635869,0.003840860422,17967231.56959483,10131092.97322914,424775.21926903,12014939.93756721,16402761.40520906,2611444.33367014,17925659.21289847,17967231.56959483,17967231.56959483,717422.10876405,8662232.17542823,17967231.56959483,66.871404,16533392.39927226,17962465.43859981,17967209.79301473,14671645.02327176,17903910.45244423,17966936.93746065,12516724.56929118,17559523.2093065,17967222.72770212,17967089.81151989,17964870.6883115,17935159.4580341,17701000.54167813,16871982.13742437,11352747.45281748,13096410.89872935,15232112.76891278,7638782.98043596,17939400.19068582,17722893.29270125,16930297.37734294,11352747.45281748,13182258.78511268,0,15336330.43500957,7638782.98043596,13145249.90071945,17754952.86533927,16486180.22930777,17967231.56959483,4523,0.05234954,6416,856465.33506603,959275.0952416821869731934652,136.76520092,153.1824415615912390007728,0.001,0.00112003960460084,532.7246403512778,0.07072358041032006,0.06513143039111238,,
2020-04-12,1283,4317,161349,254403,516,80683,220351,49,23742,405937,265762,232126,179603,6895,16,34343,94,104926,948,4,7617,16,37013,104,0,109972,1073,4,1614335659,13712338.079723879041144366738,0.24965859,20508302.5035530397288934749824,15904414.3972370307969725238587,82145392.35415940324119733426748,1715.42311813,1957.8451782658792940626297,0.816550623129,66.85885925,6.033659298395149,0.00016354401519579198,1.14131910522469,-63.28988775371395,31.074899788140485,1.12003960460084,0.000162721190191433,0.00706954455976712,1.02599755617998,1.12003960460084,0.003841378296,17968946.99271296,10122770.73430843,304341.60620799,12014464.6812202,16401101.73972164,2585425.3873428,17927268.6977894,17968946.99271296,17968946.99271296,713343.2094828,8657808.9168639,17968946.99271296,66.862375,16534599.80843728,17964181.1429661,17968925.22920651,14672554.86386528,17905617.21153704,17968652.18158159,12492738.32533705,17561075.90014588,17968938.15468867,17968805.20987809,17966586.44105156,17936874.51667067,17702595.28502773,16873287.06461059,11340086.6197986,13074717.25111994,15232885.90010308,7638782.97943596,17941632.74232299,17727638.39182052,16940963.01271992,11340086.6197986,13169434.54104222,0,15350378.56439671,7638782.97943596,13133082.63516311,17756473.82771636,16486213.09662597,17968946.99271296,3577,0.04140046,4947,268759.40142954,306740.2395602858632689033426,55.10866528,62.8965725474965404017632,0.002,0.00228263821044938,532.6804701838518,0.070691009895621,0.05991611414586277,,
