time,AdrActCnt,AdrBal1in100KCnt,AdrBal1in100MCnt,AdrBal1in10BCnt,AdrBal1in10KCnt,AdrBal1in10MCnt,AdrBal1in1BCnt,AdrBal1in1KCnt,AdrBal1in1MCnt,AdrBalCnt,AdrBalNtv0.001Cnt,AdrBalNtv0.01Cnt,AdrBalNtv0.1Cnt,AdrBalNtv100Cnt,AdrBalNtv100KCnt,AdrBalNtv10Cnt,AdrBalNtv10KCnt,AdrBalNtv1Cnt,AdrBalNtv1KCnt,AdrBalNtv1MCnt,AdrBalUSD100Cnt,AdrBalUSD100KCnt,AdrBalUSD10Cnt,AdrBalUSD10KCnt,AdrBalUSD10MCnt,AdrBalUSD1Cnt,AdrBalUSD1KCnt,AdrBalUSD1MCnt,AssetEODCompletionTime,BlkCnt,CapAct1yrUSD,CapMVRVCur,CapMVRVFF,CapMrktCurUSD,CapMrktEstUSD,CapMrktFFUSD,CapRealUSD,FeeMeanNtv,FeeMeanUSD,FeeMedNtv,FeeMedUSD,FeeTotNtv,FeeTotUSD,IssTotNtv,IssTotUSD,NDF,NVTAdj,NVTAdj90,NVTAdjFF,NVTAdjFF90,PriceBTC,PriceUSD,ROI1yr,ROI30d,ReferenceRate,ReferenceRateBTC,ReferenceRateETH,ReferenceRateEUR,ReferenceRateUSD,SER,SplyAct10yr,SplyAct180d,SplyAct1d,SplyAct1yr,SplyAct2yr,SplyAct30d,SplyAct3yr,SplyAct4yr,SplyAct5yr,SplyAct7d,SplyAct90d,SplyActEver,SplyActPct1yr,SplyAdrBal1in100K,SplyAdrBal1in100M,SplyAdrBal1in10B,SplyAdrBal1in10K,SplyAdrBal1in10M,SplyAdrBal1in1B,SplyAdrBal1in1K,SplyAdrBal1in1M,SplyAdrBalNtv0.001,SplyAdrBalNtv0.01,SplyAdrBalNtv0.1,SplyAdrBalNtv1,SplyAdrBalNtv10,SplyAdrBalNtv100,SplyAdrBalNtv100K,SplyAdrBalNtv10K,SplyAdrBalNtv1K,SplyAdrBalNtv1M,SplyAdrBalUSD1,SplyAdrBalUSD10,SplyAdrBalUSD100,SplyAdrBalUSD100K,SplyAdrBalUSD10K,SplyAdrBalUSD10M,SplyAdrBalUSD1K,SplyAdrBalUSD1M,SplyAdrTop100,SplyAdrTop10Pct,SplyAdrTop1Pct,SplyCur,SplyFF,TxCnt,TxCntSec,TxTfrCnt,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,VelCur1yr,VtyDayRet180d,VtyDayRet30d,principal_market_price_usd,principal_market_usd
2021-04-21,40053,970,78044,382417,430,28112,126072,176,4987,10432129,10432129,10432129,10432129,78044,970,126072,4987,382417,28112,430,83456,1067,131686,5720,194,389517,31416,459,1622814108,19680,8822479083.75869132179432060152,1.539501778312,1.539501778312,12166451819.0372,3494341855.7354876912534706376,12166451819.0372,7902850123.614448937651285466406,0.00105951,0.0012890477366788103772,0.001,0.00121664518190372,578.350093,703.64685410201837904596,0,0,0.96494860315,102.450047410605,85.2911422837993,102.450047410605,85.2911422837993,0.00002251970709337862,1.21664518190372,581.7086646503363,9.549003148892535,1.29490207126907,0.0000229290204580871,0.000556108752532376,1.07693663014668,1.29490207126907,0.002281834564,7428525944.378921,6936606486.361688,527130719.70272,7251480723.372366,7428525944.378921,1564309420.353709,7428525944.378921,7428525944.378921,7428525944.378921,1028508116.08143,6199466380.582694,7428525944.378921,72.5148072337,9810424685.073343,9995012576.917049,9997962212.056683,9649486031.504851,9977189323.539987,9997028450.413478,8567229238.835807,9910768217.36923,10000000000,10000000000,10000000000,9997962212.056683,9997028450.413478,9995012576.917049,9810424685.073343,9910768217.36923,9977189323.539987,9649486031.504851,9997968800.282601,9997080032.637236,9995510518.636095,9819248385.677854,9917440022.941727,8730160890.12347,9980218376.67545,9676099008.675383,6787702790.489275,9998139040.961081,9996639029.229032,10000000000,3052518875.181174,545866,28.037071759259,634917,97608544.385748,118754965.23955570301267618256,177.27467672,215.6803813049275571653984,0.001,0.00121664518190372,2.396275068392,0.0694571916046036,0.06388024875679758,,
2021-04-22,41927,977,78571,383650,428,28445,127189,176,5035,10459015,10459015,10459015,10459015,78571,977,127189,5035,383650,28445,428,83351,1055,132596,5645,190,390534,31301,458,1622814108,19747,8542535745.32455987979631414522,1.492788949753,1.492788949753,11770735381.0293,3389107949.5196113626993555375,11770735381.0293,7885063312.516323323605249177718,0.00107247,0.0012623760574092493371,0.001,0.00117707353810293,583.286544,686.57115607391035597392,0,0,0.964334410133,146.996979696528,82.09969237332686,146.996979696528,82.09969237332686,0.00002268748662638103,1.17707353810293,529.0687893532671,5.508857213053593,1.21664518190372,0.0000225197070933787,0.000514656359825634,1.01195383783184,1.21664518190372,0.002293787183,7434667305.75821,6910605575.299947,427794194.993749,7257435894.015954,7434667305.75821,1565562307.596848,7434667305.75821,7434667305.75821,7434667305.75821,833495419.267157,6203735679.411747,7434667305.75821,72.5743589402,9809137808.250861,9994976232.351666,9997955974.889752,9643344101.330107,9977069907.449888,9997021769.047426,8562849451.234041,9909830672.559151,10000000000,10000000000,10000000000,9997955974.889752,9997021769.047426,9994976232.351666,9809137808.250861,9909830672.559151,9977069907.449888,9643344101.330107,9997962383.612861,9997071642.509989,9995422025.151879,9816330578.127177,9915482032.803048,8691928278.441483,9979726762.883751,9671898058.959518,6787693083.069998,9998134396.145245,9996608543.681768,10000000000,3059305147.345723,543871,27.88150462963,635466,68028608.619339,80074675.03978483663657056327,127.03286287,149.5270213537352266352091,0.001,0.00117707353810293,2.40381627485,0.06951844168462591,0.06421792333455485,,
2021-04-23,37823,977,78909,384056,448,28741,127525,177,5098,10481629,10481629,10481629,10481629,78909,977,127525,5098,384056,28741,448,83246,1049,132670,5672,189,390880,31400,462,1622814108,19674,8426421648.35194380793979419808,1.481774003983,1.481774003983,11605304936.8172,3349520109.7276466651825426684,11605304936.8172,7832034376.108433258104777609582,0.00108023,0.0012536398551898043956,0.001,0.00116053049368172,583.082703,676.68525716986171928916,0,0,0.965576784856,80.073825314093,80.14000262017132,80.073825314093,80.14000262017132,0.000022775636190846848,1.16053049368172,492.71416829127566,11.768441040136164,1.17707353810293,0.0000226874866263811,0.000486453277482548,0.979669533330972,1.17707353810293,0.002293005046,7438178045.033704,6913876432.720245,555585848.587639,7260836052.329464,7438178045.033704,1461068655.324817,7438178045.033704,7438178045.033704,7438178045.033704,1029019985.214136,6135932000.439441,7438178045.033704,72.6083605233,9806707850.027605,9994975097.174945,9997951425.629899,9655767848.555524,9977077744.746826,9997016983.714858,8560809856.594442,9909099001.306478,10000000000,10000000000,10000000000,9997951425.629899,9997016983.714858,9994975097.174945,9806707850.027605,9909099001.306478,9977077744.746826,9655767848.555524,9997957785.638137,9997064635.966092,9995382794.284322,9813372689.724615,9914443857.854169,8672505028.234297,9979566437.302565,9669034185.708972,6757189788.079501,9998130453.983952,9996600441.609696,10000000000,3097241948.496495,539774,27.499571759259,623390,124884754.297357,144932565.55803202250659521404,231.1769825,268.2879376285753450099,0.001,0.00116053049368172,2.393936957355,0.06951056246187853,0.06278707971930317,,
2021-04-24,32658,983,79508,385078,450,28959,128411,176,5132,10503687,10503687,10503687,10503687,79508,983,128411,5132,385078,28959,450,82464,1026,130233,5498,185,387592,30698,458,1622814108,19552,7986592628.4744200017984976457,1.405449030389,1.405449030389,10987732532.1714,3212927824.708734132426642705,10987732532.1714,7817951625.844046423048806545286,0.001029,0.00113063767756043706,0.001,0.00109877325321714,557.602743,612.67897992891083861502,0,0,0.96541524953,231.50706794568,75.68927277896375,231.50706794568,75.68927277896375,0.000021853110179465363,1.09877325321714,428.908469804202,5.418878792863678,1.16053049368172,0.0000227756361908469,0.000492349986102849,0.961647311396004,1.16053049368172,0.002309449754,7446153083.516769,6921288222.664461,524921872.751317,7268644922.954005,7446153083.516769,1458532337.01249,7446153083.516769,7446153083.516769,7446153083.516769,1015922191.020517,6141666604.83239,7446153083.516769,72.6864492295,9805785796.577632,9994955557.546784,9997947100.13468,9654152495.298144,9976913411.903288,9997012092.960338,8544574165.339958,9908442571.876882,10000000000,10000000000,10000000000,9997947100.13468,9997012092.960338,9994955557.546784,9805785796.577632,9908442571.876882,9976913411.903288,9654152495.298144,9997949577.817105,9997029652.641623,9995240791.498736,9809875863.966659,9911940917.164647,8628805478.356357,9978586007.255544,9662028581.967444,6757302038.51529,9998126559.6724,9996575181.896041,10000000000,3106019833.474407,541888,27.032581018519,600814,43195225.47945,47461758.423503172411457773,97.60821086,107.2492913873467744861404,0.001,0.00109877325321714,2.368963618658,0.06958728030783377,0.06368560674447514,,
2021-04-25,29867,984,79994,386000,449,29092,129244,176,5157,10523656,10523656,10523656,10523656,79994,984,129244,5157,386000,29092,449,82957,1026,130917,5524,185,388505,30790,458,1622814108,19605,7975230944.4673576458346972137,1.405510736576,1.405510736576,10966345821.807,3216247567.710236117651330031,10966345821.807,7802392067.474295136654951445176,0.00102975,0.001129259461000575825,0.001,0.0010966345821807,545.822151,598.5674465068559446857,0,0,0.965209783338,241.985721277266,75.39762089101991,241.985721277266,75.39762089101991,0.00002240455819174169,1.0966345821807,420.14706759640166,-1.803742293097471,1.09877325321714,0.0000218531101794653,0.000491272409927264,0.912019290586155,1.09877325321714,0.002322355836,7450134268.369643,6926286802.317404,357926036.21304,7272459827.601191,7450134268.369643,1475258448.325116,7450134268.369643,7450134268.369643,7450134268.369643,979092932.277097,6145640942.410097,7450134268.369643,72.724598276,9804662741.167448,9994933789.627482,9997943169.57429,9652097833.381518,9976784449.708849,9997007766.899252,8543392849.746533,9907956024.063478,10000000000,10000000000,10000000000,9997943169.57429,9997007766.899252,9994933789.627482,9804662741.167448,9907956024.063478,9976784449.708849,9652097833.381518,9997945639.878288,9997023973.710685,9995219944.026502,9808662807.606049,9911466756.285298,8627345928.257532,9978420110.256189,9660887904.716217,6757419868.201383,9998123034.413462,9996551747.461973,10000000000,3110332468.548056,530052,26.47537037037,588680,41324752.333391,45318152.5088491466742057537,86.3492582,94.69358268777038335674,0.001,0.0010966345821807,2.37288302474,0.06957257283017487,0.062406046447397924,,
2021-04-26,33574,977,80548,387085,447,29258,130203,176,5179,10545206,10545206,10545206,10545206,80548,977,130203,5179,387085,29258,447,86535,1087,136060,6000,200,394368,32912,469,1622814109,19699,8975218304.24999343768334163607,1.573506126299,1.573506126299,12340070823.5361,3624653365.8051981558697889967,12340070823.5361,7842404053.778641562583569652779,0.00103654,0.0012790977011428109094,0.001,0.00123400708235361,598.831539,738.96236026271201850579,0,0,0.965133185069,256.6944848345,84.69062461519626,256.6944848345,84.69062461519626,0.000022875981614940462,1.23400708235361,447.24856572745483,6.12625658546648,1.0966345821807,0.0000224045581917418,0.000476682297921271,0.907910602039978,1.0966345821807,0.002338036476,7450968259.692789,6917470499.243383,371930241.510204,7273230788.215287,7450968259.692789,1410212534.587485,7450968259.692789,7450968259.692789,7450968259.692789,889177284.579952,6146525583.464239,7450968259.692789,72.7323078822,9803178644.584981,9994911191.936801,9997938930.683422,9651331850.691441,9976627762.863578,9997002990.82023,8546928460.911264,9907359264.97662,10000000000,10000000000,10000000000,9997938930.683422,9997002990.82023,9994911191.936801,9803178644.584981,9907359264.97662,9976627762.863578,9651331850.691441,9997945678.78444,9997056654.702962,9995458158.107422,9813020355.408251,9914773434.138875,8757198937.62616,9979951538.598673,9671384734.28848,6757743595.221059,9998119243.08138,9996523739.851002,10000000000,3111112922.235152,577723,28.905810185185,644827,38956816.724938,48072987.74452505797302132618,71.21764773,87.8830816873844962738053,0.001,0.00123400708235361,2.374784154065,0.06996132989021774,0.065688429591948,,
2021-04-27,32512,975,81128,388256,446,29465,131253,176,5198,10565523,10565523,10565523,10565523,81128,975,131253,5198,388256,29465,446,88777,1122,139548,6317,228,401238,34147,476,1622814109,19658,9510225513.56766733602877589283,1.662345138932,1.662345138932,13070009032.9611,3840286878.4071578931581360154,13070009032.9611,7862391946.692155101568107445995,0.00104095,0.0013605225902860857045,0.001,0.00130700090329611,767.736772,1003.43265449763965155692,0,0,0.965017012814,176.304775029108,89.31606864388682,176.304775029108,89.31606864388682,0.0000237519793436982,1.30700090329611,504.17933595168,5.822333241856958,1.23400708235361,0.0000228759816149405,0.000488510815248009,1.02166163553812,1.23400708235361,0.002353945452,7454223753.906454,6920407662.124601,354936905.444484,7276372563.770953,7454223753.906454,1402487083.344462,7454223753.906454,7454223753.906454,7454223753.906454,823812113.321526,6141539353.208556,7454223753.906454,72.7637256377,9802005103.285043,9994882984.671802,9997934981.854385,9650170128.139929,9976468804.589551,9996998599.93689,8548473075.832609,9906636419.72067,10000000000,10000000000,10000000000,9997934981.854385,9996998599.93689,9994882984.671802,9802005103.285043,9906636419.72067,9976468804.589551,9650170128.139929,9997946296.226837,9997071846.103597,9995561988.961147,9814755989.088404,9916424923.978815,8980023510.430372,9980606559.926645,9676268028.945369,6764856281.877371,9998115685.109518,9996491377.486726,10000000000,3114565011.133396,737534,36.596770833333,817450,56719961.205526,74133040.53054279830254630386,93.15393046,121.7522712568030157285106,0.001,0.00130700090329611,2.381322820872,0.06980916508877145,0.06560260861043955,,
2021-04-28,34381,979,81720,389279,446,29693,132176,175,5242,10586862,10586862,10586862,10586862,81720,979,132176,5242,389279,29693,446,89003,1116,140217,6300,227,402180,34133,472,1622814109,19697,9368040307.28049175996340455539,1.638898861903,1.638898861903,12866343244.4361,3784538345.2215499108588946697,12866343244.4361,7850602342.537237543243935505235,0.00102813,0.0013228273479902087493,0.001,0.00128663432444361,895.923167,1152.72549872642458411287,0,0,0.9648508013,147.296936543861,87.48136295676977,147.296936543861,87.48136295676977,0.000023484137310529647,1.28663432444361,494.7346857424262,-9.060112035036024,1.30700090329611,0.0000237519793436982,0.000493888272437369,1.08154938170269,1.30700090329611,0.002369018279,7459017327.356917,6924871514.057502,447052513.539815,7281043361.975899,7459017327.356917,1407511810.152648,7459017327.356917,7459017327.356917,7459017327.356917,778881968.102806,6144080451.621485,7459017327.356917,72.8104336198,9800183359.422831,9994861177.339655,9997930836.045887,9648508013.00018,9976318199.100751,9996994181.532409,8533444644.931528,9905976084.126491,10000000000,10000000000,10000000000,9997930836.045887,9996994181.532409,9994861177.339655,9800183359.422831,9905976084.126491,9976318199.100751,9648508013.00018,9997942090.736486,9997065467.729173,9995512599.377774,9812184885.501935,9915305792.324801,8967026061.910352,9980272894.921111,9671433744.406267,6764971815.573846,9998112031.712002,9996461872.465825,10000000000,3119730220.027089,871408,43.277986111111,967717,67890074.529977,87349700.17930329109279109697,87.98903022,113.2097064555580849758942,0.001,0.00128663432444361,2.388995400752,0.06981699462255882,0.06057280125813815,,
2021-04-29,36762,979,82536,390720,447,29838,133468,174,5255,10610011,10610011,10610011,10610011,82536,979,133468,5255,390720,29838,447,90660,1130,141849,6439,228,403836,34764,478,1622814109,19574,9613249544.44238340620043074821,1.679354576117,1.679354576117,13206618876.4841,3891476266.1302273345094138544,13206618876.4841,7864103902.954308617909746003489,0.00104142,0.0013753637030348071422,0.001,0.00132066188764841,1011.140003,1335.37406503879895034523,0,0,0.964843376067,230.775792733626,89.6040353054722,230.775792733626,89.6040353054722,0.000024654355962951902,1.32066188764841,472.69504542673315,-0.5645707168666417,1.28663432444361,0.0000234841373105297,0.000469535047269774,1.06053280454864,1.28663432444361,0.002391191238,7459851130.981558,6925208620.996698,517078066.29285,7279114839.574781,7459851130.981558,1408353655.297308,7459851130.981558,7459851130.981558,7459851130.981558,841251255.16463,6144125433.241387,7459851130.981558,72.7911483957,9799098344.351338,9994833244.357292,9997926325.521093,9648433760.665776,9976096650.063163,9996989073.007522,8525274361.690466,9905337683.747055,10000000000,10000000000,10000000000,9997926325.521093,9996989073.007522,9994833244.357292,9799098344.351338,9905337683.747055,9976096650.063163,9648433760.665776,9997937749.797898,9997062990.406592,9995550201.616553,9812236216.391322,9915633281.870443,8975432153.987987,9980427553.312931,9675755408.311817,6765243012.507136,9998107969.906988,9996419174.027847,10000000000,3120572378.677789,970928,47.842175925926,1070552,43332101.177278,57227054.53655585272794482798,46.05005118,60.8165475176846903456238,0.001,0.00132066188764841,2.391969806727,0.0697950833815567,0.0597087094290417,,
2021-04-30,37417,978,82954,391719,442,30083,134315,175,5283,10633112,10633112,10633112,10633112,82954,978,134315,5283,391719,30083,442,92725,1159,151944,6742,232,405247,36022,479,1622814109,19706,10070674796.56866715865370675878,1.769753161306,1.769753161306,13976312368.5734,4119684391.3428463214300594278,13976312368.5734,7897323013.261156553348847443913,0.00103828,0.0014511325606042389752,0.001,0.00139763123685734,818.896641,1144.51552521915112219494,0,0,0.964462887593,138.895743403431,94.34907237395532,138.895743403431,94.34907237395532,0.00002420499263535897,1.39763123685734,561.3063841880643,3.0840395388855577,1.32066188764841,0.0000246543559629519,0.000478412756505216,1.08995834960537,1.32066188764841,0.002399127707,7456160405.959471,6921938099.588907,480937588.162623,7205530708.667617,7456160405.959471,1389211993.038472,7456160405.959471,7456160405.959471,7456160405.959471,840395601.968796,6142920297.110226,7456160405.959471,72.0553070867,9798157323.175761,9994806660.507102,9997921723.288039,9644628875.930517,9976017377.712246,9996983764.094779,8531263651.844079,9904716700.767529,10000000000,10000000000,10000000000,9997921723.288039,9996983764.094779,9994806660.507102,9798157323.175761,9904716700.767529,9976017377.712246,9644628875.930517,9997933454.198163,9997125291.509964,9995646089.825037,9813456505.436051,9917054079.147562,9001569064.221135,9981093808.992782,9676721542.506315,6765144695.132033,9998103919.96674,9996392529.065145,10000000000,3127587814.998949,788706,38.942511574074,867324,71996446.795021,100624482.98345887257119930414,89.03880958,124.4434215616005738853172,0.001,0.00139763123685734,2.395362975508,0.0698612784202153,0.06049880885431667,,
2021-05-01,35708,982,83323,392501,444,30219,134987,175,5294,10656330,10656330,10656330,10656330,83323,982,134987,5294,392501,30219,444,93124,1158,152616,6760,231,406031,36137,477,1622814109,19790,9993660761.38566554826492251376,1.767499861304,1.767499861304,13947871475.2828,4121282381.8502016336954680404,13947871475.2828,7891299898.034735794677742940713,0.00103855,0.001448556192065495194,0.001,0.00139478714752828,619.29219,863.7807871766416081332,0,0,0.964648764831,312.533529841219,94.00066325473834,312.533529841219,94.00066325473834,0.00002410474597343638,1.39478714752828,550.7243977812755,5.064671874593067,1.39763123685734,0.0000242049926353589,0.000504507184262002,1.160718092008,1.39763123685734,0.002407581556,7456954545.198583,6922683555.306946,580103166.365057,7165007778.495492,7456954545.198583,1375747978.766103,7456954545.198583,7456954545.198583,7456954545.198583,748908355.973061,6134859051.519374,7456954545.198583,71.650077785,9797651198.940871,9994786587.89208,9997916968.30982,9646487648.310601,9975932920.524328,9996978609.491024,8526726309.955913,9904207906.70874,10000000000,10000000000,10000000000,9997916968.30982,9996978609.491024,9994786587.89208,9797651198.940871,9904207906.70874,9975932920.524328,9646487648.310601,9997928703.714616,9997120164.884959,9995628881.252474,9812537503.425229,9916607623.992156,8989856952.726618,9980997227.439547,9674885192.839527,6763723802.504527,9998099826.102875,9996371429.277755,10000000000,3128335636.165331,596307,29.819074074074,665601,31996566.912614,44628400.29474262574085372392,52.75919739,73.5878504334795751271892,0.001,0.00139478714752828,2.397511600673,0.0697514811300688,0.06035890527531801,,
