time,AdrActCnt,AdrBalCnt,AdrBalNtv0.001Cnt,AdrBalNtv0.01Cnt,AdrBalNtv0.1Cnt,AdrBalNtv100Cnt,AdrBalNtv100KCnt,AdrBalNtv10Cnt,AdrBalNtv10KCnt,AdrBalNtv1Cnt,AdrBalNtv1KCnt,AdrBalNtv1MCnt,AdrBalUSD100Cnt,AdrBalUSD100KCnt,AdrBalUSD10Cnt,AdrBalUSD10KCnt,AdrBalUSD10MCnt,AdrBalUSD1Cnt,AdrBalUSD1KCnt,AdrBalUSD1MCnt,AssetCompletionTime,AssetEODCompletionTime,CapAct1yrUSD,CapMrktCurUSD,CapMrktEstUSD,CapRealUSD,IssTotNtv,IssTotUSD,NVTAdj,NVTAdj90,PriceBTC,PriceUSD,ROI1yr,ROI30d,ReferenceRate,ReferenceRateBTC,ReferenceRateETH,ReferenceRateEUR,ReferenceRateUSD,SplyAct10yr,SplyAct180d,SplyAct1d,SplyAct1yr,SplyAct2yr,SplyAct30d,SplyAct3yr,SplyAct4yr,SplyAct5yr,SplyAct7d,SplyAct90d,SplyActEver,SplyActPct1yr,SplyAdrBalNtv0.001,SplyAdrBalNtv0.01,SplyAdrBalNtv0.1,SplyAdrBalNtv1,SplyAdrBalNtv10,SplyAdrBalNtv100,SplyAdrBalNtv100K,SplyAdrBalNtv10K,SplyAdrBalNtv1K,SplyAdrBalNtv1M,SplyAdrBalUSD1,SplyAdrBalUSD10,SplyAdrBalUSD100,SplyAdrBalUSD100K,SplyAdrBalUSD10K,SplyAdrBalUSD10M,SplyAdrBalUSD1K,SplyAdrBalUSD1M,SplyCur,TxCnt,TxCntSec,TxTfrCnt,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,VelCur1yr,VtyDayRet180d,VtyDayRet30d,principal_market_price_usd,principal_market_usd
2021-05-07,941,,,,,,,,,,,,,,,,,,,,1752834175,1752834175,,1140568178.82755356773724528,1029831042.37272811653290264,37749998.368553187408308042457520500636747,0,0,12.294093844088951611,11.619410808298420673,0.00001743466218358513,0.999722157757684,-0.02739457780423643,0.04218945041816124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1140885164.92,3737,0.043252314814814815,3791,92799451.45925025194369465,92773667.8515711190553944259410663871906,33396.896925239864699631,33387.617856511759729806702069142214604,,,0.0006064478131055676,0.0005278934420994432,,
2021-05-08,700,,,,,,,,,,,,,,,,,,,,1752834182,1752834182,,1148532101.7410796780286116,1029936417.3783944306735838,37753794.27461461101760327449383706620504,0,0,18.940603855298288404,11.703718708382882161,0.000017022308446582434,0.99982445194353,-0.036949089832762946,-0.0021049410874948433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1148733759.72,2114,0.024467592592592593,2131,60649268.022078540357741699,60638621.16095093634893220298622227425747,32891.19180467940539805,32885.4178198831119365809370957721165,,,0.0006063280358172044,0.0005186402891644605,,
2021-05-09,953,,,,,,,,,,,,,,,,,,,,1752834188,1752834188,,1148067575.97733174783885662,1030101635.16972797094720798,37759749.079538684300096668417102317294303,0,0,23.770944083748457169,11.749881278991718591,0.00001715580457858036,0.999984839308113,0.01229882295368262,-0.0049385788190189185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1148084981.74,2211,0.025590277777777778,2255,48297828.546276133359130164,48297096.317778732113551084505265268220532,31402.123051825645024121,31401.646973913458635383944266835993673,,,0.0006063710367731909,0.0005183090682349103,,
2021-05-10,952,,,,,,,,,,,,,,,,,,,,1752834195,1752834195,,1158974920.48924427360747272,1029714999.87661056065181362,37745792.2908563573411932764036259308363,0,0,18.062980344478083927,11.918065491517733938,0.00001788116559144116,0.999609507963847,-0.08612260959771108,-0.049685087672106915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1159427667.76,2194,0.025393518518518519,2230,64188060.090229854050951228,64162995.163948509078341084039571784254116,43324.099285235094212153,43307.181569490708028284803589672032591,,,0.0006066389009951173,0.0005225353902944229,,
2021-05-11,727,,,,,,,,,,,,,,,,,,,,1752834202,1752834202,,1168416552.3750442332166724,1029566220.9910629978278872,37740415.576570909925853520322445123929126,0,0,18.219288023891665753,12.101659521080259723,0.000017654618573110086,0.99946507888532,-0.09888381042747699,-0.026375049369997145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1169041897.57,2034,0.023541666666666667,2074,64165070.338478078092119694,64130747.08752909879369191324556153949208,46579.938967935386545975,46555.022375060932180225610377932587,,,0.0006061590327069718,0.0005186986456155,,
2021-05-12,998,,,,,,,,,,,,,,,,,,,,1752834208,1752834208,,1161850113.38861354566448879,1163856184.7082809529974659,37603071.752435522884142876865231793243316,24191.36,24089.71139253956140736,9.027966445767380008,12.054081973898661248,0.0000195360434605388,0.995798144153101,-0.4341807497070908,-0.41354480768102964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1166752639.79,3191,0.03693287037037037,3242,129237591.521733403607423745,128694553.792158663474644375718229462783245,53229.443325185642684803,53005.780877522532443503251486318024103,,,0.0006649642220986031,0.0008448789119129494,,
2021-05-13,1283,,,,,,,,,,,,,,,,,,,,1752834214,1752834214,,1187248491.30438255475739397,1164838669.39289354080493643,37746824.915305580905905655603555138701801,0,0,8.100505149596437814,12.234696030770343047,0.00002023568671492417,0.999007816045569,-0.09829033666368252,-0.06489895888212736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1188427630.13,3875,0.044849537037037037,3953,146710311.046368106286127324,146564747.429798318757031877282516920027356,48036.156929523333812732,47988.496225385331268417797111824384508,,,0.000706476386705967,0.0010428457370384365,,
2021-05-14,878,,,,,,,,,,,,,,,,,,,,1752834221,1752834221,,1190953443.1533090531151747,1187569797.91777344097603317,37763933.134636054555518697162911038671197,0,0,14.257478310801189441,12.284297152551598469,0.000019990390056099094,0.999467445852409,0.0037496732328753434,-0.020191644040180513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1191588028.3,2066,0.023912037037037037,2136,83576352.165815745091495369,83531843.232829313860679001141458680993921,56329.869583374984460702,56299.870877695097997547617975552531118,,,0.0007059780025939023,0.0010465443867783489,,
2021-05-15,801,,,,,,,,,,,,,,,,,,,,1752834228,1752834228,,1190696644.70023334456765281,1191249874.2877784020981069,37771934.772855958276863588405072356007892,0,0,33.639971291554733789,12.458046145510748443,0.000021248873380331585,0.999716215668343,-0.06937631431552037,-0.006166717615541754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1191034641.67,2418,0.027986111111111111,2472,35405340.609461445252089651,35395293.128539500794798077442508318618293,18155.73471773404948385,18150.58240469143553507175346193476055,,,0.0007061624827467486,0.001047390421982575,,
2021-05-16,1000,,,,,,,,,,,,,,,,,,,,1752834234,1752834234,,1216260432.3942337727273512,1190571800.80098348901441264,37769285.827472590723615207110004896813382,0,0,16.334750531828368027,12.781769480252360167,0.00002172005682881391,0.999611395963792,-0.06322996456385738,0.14613487467824202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1216733259.85,2888,0.033425925925925926,3008,74487409.983959491859385028,74458463.875793045124311298259334474906176,32656.979863061586149437,32644.289228876437037931250272753185104,,,0.0007061979341880595,0.0010018485811630043,,
2021-05-17,1113,,,,,,,,,,,,,,,,,,,,1752834240,1752834240,,1207517588.713189243616616,1217578665.5058483471481645,37809299.180563647009660033553870937250579,0,0,10.580736055742438368,12.679223153683162822,0.000023008500792209073,1.00069481593357,0.08314721782832608,0.08425768144168723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1206679168.8,3423,0.039618055555555556,3521,114044917.333053033776851043,114124157.55875871249513302650049687321351,43511.49059518303536635,43541.7230721419497420130968022133695,,,0.0007105058818781296,0.0009726203980517378,,
2021-05-18,820,,,,,,,,,,,,,,,,,,,,1752834247,1752834247,,1198060430.6543278795420465,1207482526.347158457074215,37785461.295761356368733832597770161050497,0,0,11.813786208385126724,12.563123713395887409,0.000023371198516530112,1.00004912978885,-0.017111353731551395,0.007641228315145141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1198001573.09,2229,0.025798611111111111,2303,101407080.842523523611422183,101412062.95099321167223837016129899605955,51195.612897569167200605,51198.12812722087111046783606924225425,,,0.0007120800874370665,0.0009801351988013346,,
2021-05-19,1171,,,,,,,,,,,,,,,,,,,,1752834254,1752834254,,1204093256.9407890166384439,1195628487.7086300247626731,37710219.133815100284072986725131660071638,0,0,8.276004237584094373,12.607063869378815952,0.000026513079622435,0.99801912999559,-0.23841751250811163,-0.21709037529283984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1206483143.21,4986,0.057708333333333333,5232,145780875.477438474264125855,145492102.51398858705275477234610135497945,44688.584106897654259256,44600.06183110074724695204891199668104,,,0.000727931308363026,0.0010468922894478019,,
2021-05-20,1256,,,,,,,,,,,,,,,,,,,,1752834260,1752834260,,1206094384.94315364357816258,1208318069.55230952704539578,37737495.594313295719490858469212412754083,1,0.998757667992222,3.199397340309513874,12.315629707434784803,0.000024479713314906932,0.998757667992222,-0.12184497772547791,-0.0653315924689175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1207594618.39,3867,0.044756944444444444,4032,377444402.786549707137889273,376975491.523811324702247461121576861234606,113632.170973549602734088,113491.002090435859883191886176718263536,,,0.0007299680663656458,0.0010482417820983222,,
2021-05-21,1175,,,,,,,,,,,,,,,,,,,,1752834266,1752834266,,1232149738.11551474924611,1208298825.571437280396395,61821924.898315269643200430303618025470702,24000000,24014194.427532,9.167799598764159754,12.538920827973596671,0.000026916192029148433,1.0005914344805,0.05381744489793937,0.10925537571194321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1231421433.02,3526,0.040810185185185185,3658,134320282.610234893349596403,134399724.2568010908077275944534929736415,42372.426140496020872371,42397.4866543379497564879678991882655,,,0.0007418611630144729,0.0011016757968116552,,
2021-05-22,1046,,,,,,,,,,,,,,,,,,,,1752834273,1752834273,,1244004338.3777480577127393,1230398509.7711119377104977,61734755.447561086147716181637689546367792,0,0,4.961506103800347641,12.394965935241008141,0.00002654300062013953,0.999169315052135,-0.130067722331683,0.0009861497524011433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1245038573.18,3204,0.037083333333333333,3400,250939643.554271175367276292,250731191.76954803393266825382115292948342,82019.582816925451568815,81951.450384049264800238967329265170025,,,0.000747672636220225,0.0011317352581523498,,
2021-05-23,988,,,,,,,,,,,,,,,,,,,,1752834280,1752834280,,1253034291.327955143490029,1245835902.2729603154328174,61824978.087004122186239253624702345837711,0,0,7.457637409455547836,12.444194369244098748,0.00002877536211673175,1.00064040513293,0.08435781364258119,0.1119475571713489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1252232355.3,3696,0.042777777777777778,3974,167912743.211716491378982389,168020275.39435363163377741941583567396977,52346.94709336317805263,52380.4703469749829757915617736861059,,,0.0007492704633081347,0.0011616796853988127,,
2021-05-24,998,,,,,,,,,,,,,,,,,,,,1752834286,1752834286,,1252470050.02771876388296251,1249068349.99487888421022179,61769438.423583731582397299657131825941104,0,0,10.803128329977643013,12.40834909129917081,0.00002587946708569021,0.999734401292697,0.017141936191316664,0.007110514567924674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1252802792.83,3192,0.036944444444444444,3437,115966667.669178069027022866,115935867.072154898727832771023815777809602,45450.223896027676720426,45438.152375314259849212344467864528922,,,0.0007439367269449749,0.0011741092925886226,,
2021-05-25,935,,,,,,,,,,,,,,,,,,,,1752834292,1752834292,,1263931026.2263866462869568,1253071538.0211514774090944,61798893.945082108512125299500703665722785,0,0,8.794234624329608781,12.424043002795795157,0.000026135889687084366,1.00021451515968,-0.005277450816490137,0.0579832371740992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1263659952.01,3047,0.035266203703703704,3187,143691862.452024329848196669,143722686.53484294244365329989861057910592,58855.096850098589996635,58867.7221605973707606918710076876768,,,0.0007447357985890996,0.0011773161615996669,,
2021-05-26,1000,,,,,,,,,,,,,,,,,,,,1752834299,1752834299,,1263686080.312575108790416,1263828733.2935371520646895,61793936.627212105815212432040579305518354,0,0,21.96578497456280478,12.453210950586582695,0.000025516957926327803,1.00013356542895,0.03674991342067386,0.08535163267969681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1263517318.08,2522,0.029189814814814815,2607,57522065.318548825135942173,57529748.27787718702816297365839914010835,33260.564632140790276988,33265.0070937230013605981378915340026,,,0.0007442272883165835,0.0011753796091250896,,
2021-05-27,1030,,,,,,,,,,,,,,,,,,,,1752834305,1752834305,,1280164665.281832762726414,1263530535.2602642226336832,61786367.349364881840506784498286122717343,0,0,6.550551142732446218,12.464790541037284241,0.0000259669749634349,1.00001046062454,-0.030444100297741996,0.06803461028778825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1280151274.1,2141,0.024780092592592593,2208,195426498.65733398470703772,195428542.9405616058919691224234845376488,116379.442312887455055057,116380.65971453766475992760707630529878,,,0.0007442751245464775,0.0011756949778563954,,
2021-05-28,1064,,,,,,,,,,,,,,,,,,,,1752834312,1752834312,,1282429970.1732507266734638,1280444985.263238043792582,61798785.250741846144247491223533684172013,0,0,16.822117594585514071,12.457303525499752105,0.000028098922943042858,1.00022943473102,0.0128519951134198,0.08443728370124876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1282135803.69,2836,0.032824074074074074,2919,76217265.542280914253906081,76234752.43009968738990520562567857733262,44314.014110946487157757,44324.18128485444864947565386160152214,,,0.0007435092109363951,0.001176231312425181,,
2021-05-29,848,,,,,,,,,,,,,,,,,,,,1752834318,1752834318,,1281211846.9681324286320394,1281362653.80133178602773516,61758502.839558740076607863261793581707309,0,0,8.277483759715195264,12.384472730068484189,0.00002882122349414077,0.999572438339564,-0.10981716294118077,0.010189498150218657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1281759878.35,2221,0.025706018518518519,2312,154848975.311562764273520205,154782767.82656173932759738864188340489062,78648.806510866256513523,78615.179296563160849211354605831923972,,,0.0007445739246965905,0.001182778377931003,,
2021-05-30,922,,,,,,,,,,,,,,,,,,,,1752834324,1752834324,,1280713691.75070940723356756,1281464222.18023543950429135,61770573.892344942276586087390516934271169,0,0,42.8988702810399659,12.471449222798723819,0.00002804231468216775,0.999769335758781,-0.029677131925014515,0.008516695281673804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1281009174.76,1921,0.022233796296296296,2042,29861140.08056217354998248,29854252.18334355640768961989968005615688,25953.871475950178540849,25947.884845879483045308827488818945069,,,0.0007404961160734495,0.0011826797683657615,,
2021-05-31,865,,,,,,,,,,,,,,,,,,,,1752834331,1752834331,,1282486887.8787721600362112,1281402460.0485136015585612,61803538.195594071531449509762656280100825,0,0,22.660860923512774497,12.455033330446316736,0.00002680855693866903,1.00030701207787,0.005789529888462695,0.03579134963045228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1282093269.76,2007,0.023229166666666667,2085,56577429.872918360739068903,56594799.82722418961504027877279913147661,34513.020678836027952088,34523.61659302820767896258793768509256,,,0.0007414910333511532,0.0011858075912238753,,
2021-06-01,931,,,,,,,,,,,,,,,,,,,,1752834337,1752834337,,1374731372.9647276679471358,1282177118.9606470269510912,151793592.237026751911554201019239535754829,90000000,90005886.0211158,3.981128069134250613,12.935492765830562759,0.00002727844537111993,1.00006540023462,-0.03579300383150699,0.020670447428540437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1374641471.09,2022,0.023402777777777778,2116,345289437.370180889162097027,345312019.38039670678804006836077700447474,223583.513885920087554867,223598.13630018539075650765924392289554,,,0.0007416835141771166,0.0011865783402014763,,
2021-06-02,966,,,,,,,,,,,,,,,,,,,,1752834343,1752834343,,1376973005.93120039248144575,1373867099.61757419577381725,151747988.140480467302300773401260183759512,0,0,10.008288995063759643,12.865584765132331475,0.000026561595086388883,0.999763980866025,-0.045073812914369654,0.011634195726023446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1377298074.63,1930,0.022337962962962963,2050,137615737.845830027376120009,137583257.898562323940993646613880150794225,87124.367040930007508078,87103.80402327288717432735318262324995,,,0.0007419342240226636,0.0011872651345945517,,
2021-06-03,1297,,,,,,,,,,,,,,,,,,,,1752834350,1752834350,,1404134059.7689395261054469,1377682794.4565032617101673,151825947.243382149086930787976488183778089,0,0,8.490952023286569852,12.933150991168773023,0.000025543296408006618,1.00027932938671,-0.008591900436533148,0.08051493091907726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1403741953.39,2381,0.02755787037037037,2465,165322092.215362370613044261,165368271.53399050184926801438015121517131,89741.164247623965544905,89766.23159199589572577535648461521255,,,0.0007414075109166596,0.0011903752940817256,,
2021-06-04,1181,,,,,,,,,,,,,,,,,,,,1752834357,1752834357,,1417297232.18601048208771928,1403604682.05567200370060953,251779190.937115003292423259465947180351035,99999999,99990220.042220489578773,5.782748394707258156,12.762306015864176269,0.000027109101064860237,0.999902210421227,-0.005966307391428189,0.017488527536465535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1417435842.64,2951,0.034155092592592593,3063,245114562.469521949347835076,245090592.819706926601757673365858485558252,102068.348438984218582453,102058.367218184314523625827361960929831,,,0.0007419312868815828,0.0011918057637515657,,
2021-06-05,1089,,,,,,,,,,,,,,,,,,,,1752834363,1752834363,,1458821507.1441558094616068,1417997252.414183683078096,251887962.358478600877133279726572395603838,0,0,4.710608262758799732,12.778049029430466688,0.000028252672829591524,1.00041491817436,0.058180995527512776,0.12332225513932225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1458216466.63,2481,0.028715277777777778,2582,309560121.600089415960681691,309688563.72059838466316485569277079764276,143371.834256980140854404,143431.32183670469156153408495824588144,,,0.0007423718700065393,0.0011905926254580207,,
2021-06-06,1151,,,,,,,,,,,,,,,,,,,,1752834370,1752834370,,1473790261.6439087424482187,1458487418.1870756197117299,251844127.475890891233196843822150233595109,0,0,29.416734323662957874,12.904783000646111531,0.0000280002488287584,1.00018581024373,-0.032892754365452546,0.046378134409454985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1473516467.19,1979,0.022905092592592593,2065,50091096.141990734237285728,50100403.58077358039830175971677333048544,30160.630323758023972421,30166.23447782953187966485872880817033,,,0.0007413076244140131,0.0011877595249671028,,
2021-06-07,1213,,,,,,,,,,,,,,,,,,,,1752834377,1752834377,,1470169490.9591154099314996,1473776768.6037401512038372,251828075.832317896467137731334461327612265,0,0,18.834737718505749522,12.869179330801221086,0.000029656912943135137,1.00017665320988,0.021072649197441045,0.035226310545346695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1469909826.67,2322,0.026875,2385,78042489.820591726707394688,78056276.27692556146123852099516726111744,49609.55023867987724952,49618.3139249702431699698920936892576,,,0.0007410033675088501,0.0011876527786142314,,
2021-06-08,1265,,,,,,,,,,,,,,,,,,,,1752834383,1752834383,,1503185929.09922160415791372,1469743555.30843007544614458,290780300.759622809226917783068497205669411,39020200,39015786.1634060717548,17.612747164988837899,13.163950350919665597,0.000029869616787664547,0.999886883291374,-0.023099287092172547,-0.009795750184251268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1503355983.78,3080,0.035648148148148148,3191,85356132.674658351843094612,85346477.469869150316255079276704245476888,34075.789269767613996448,34071.934728641584715944832552185039552,,,0.000740381788976189,0.0011885531885584657,,
2021-06-09,1258,,,,,,,,,,,,,,,,,,,,1752834389,1752834389,,1719519888.86310957430830876,1502973473.25930895892160072,517451612.135232979790796448639585412265073,226723252,226665565.044873623724048,18.859188908443206607,14.983866551476945665,0.000026750484555679635,0.999745562245524,-0.09312411032111469,0.013610743054475611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1719957510.99,2899,0.033553240740740741,2984,91199972.56191541668763501,91176767.84568849011613556229014051819524,42587.475522072210844177,42576.639660431573175075486787779713748,,,0.0007402870021438301,0.001186793019147163,,
2021-06-10,1157,,,,,,,,,,,,,,,,,,,,1752834395,1752834395,,1434907071.39969860293483651,1671362271.47485536909524731,231953571.652436408163259708586266082920451,186015000,185948790.376707053535,2.32993150664128495,11.848622460704975984,0.00002714506063010722,0.999644062987969,-0.06947844637919429,0.017907989626677688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1435417989.79,2727,0.0315625,2840,616077333.474591367728829654,615858048.749334395702141548814298652432726,220504.173145627212036389,220425.687549097391216303362820497203941,,,0.0007403220741018095,0.001186632883137707,,
