time,AdrActCnt,AdrBal1in100KCnt,AdrBal1in100MCnt,AdrBal1in10BCnt,AdrBal1in10KCnt,AdrBal1in10MCnt,AdrBal1in1BCnt,AdrBal1in1KCnt,AdrBal1in1MCnt,AdrBalCnt,AdrBalNtv0.001Cnt,AdrBalNtv0.01Cnt,AdrBalNtv0.1Cnt,AdrBalNtv100Cnt,AdrBalNtv100KCnt,AdrBalNtv10Cnt,AdrBalNtv10KCnt,AdrBalNtv1Cnt,AdrBalNtv1KCnt,AdrBalNtv1MCnt,AdrBalUSD100Cnt,AdrBalUSD100KCnt,AdrBalUSD10Cnt,AdrBalUSD10KCnt,AdrBalUSD10MCnt,AdrBalUSD1Cnt,AdrBalUSD1KCnt,AdrBalUSD1MCnt,AssetEODCompletionTime,CapAct1yrUSD,CapMVRVCur,CapMVRVFF,CapMrktCurUSD,CapMrktFFUSD,CapRealUSD,IssTotNtv,IssTotUSD,NDF,NVTAdj,NVTAdj90,NVTAdjFF,NVTAdjFF90,PriceBTC,PriceUSD,ROI1yr,ROI30d,ReferenceRate,ReferenceRateBTC,ReferenceRateETH,ReferenceRateEUR,ReferenceRateUSD,SER,SplyAct10yr,SplyAct180d,SplyAct1d,SplyAct1yr,SplyAct2yr,SplyAct30d,SplyAct3yr,SplyAct4yr,SplyAct5yr,SplyAct7d,SplyAct90d,SplyActEver,SplyActPct1yr,SplyAdrBal1in100K,SplyAdrBal1in100M,SplyAdrBal1in10B,SplyAdrBal1in10K,SplyAdrBal1in10M,SplyAdrBal1in1B,SplyAdrBal1in1K,SplyAdrBal1in1M,SplyAdrBalNtv0.001,SplyAdrBalNtv0.01,SplyAdrBalNtv0.1,SplyAdrBalNtv1,SplyAdrBalNtv10,SplyAdrBalNtv100,SplyAdrBalNtv100K,SplyAdrBalNtv10K,SplyAdrBalNtv1K,SplyAdrBalNtv1M,SplyAdrBalUSD1,SplyAdrBalUSD10,SplyAdrBalUSD100,SplyAdrBalUSD100K,SplyAdrBalUSD10K,SplyAdrBalUSD10M,SplyAdrBalUSD1K,SplyAdrBalUSD1M,SplyAdrTop100,SplyAdrTop10Pct,SplyAdrTop1Pct,SplyCur,SplyFF,TxCnt,TxCntSec,TxTfrCnt,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,VelCur1yr,VtyDayRet180d,VtyDayRet30d,principal_market_price_usd,principal_market_usd
2018-10-02,20,39,136,141,27,122,140,24,90,141,141,140,140,45,15,98,25,136,27,6,,,,,,,,,1614334993,,,,,,0,0,,0.999497282697,28.14321184,,28.14321183,,,,,,,,,,,0.000004250187,15079785.9,15079785.9,8884067.3783958,15079785.9,15079785.9,15079785.9,15079785.9,15079785.9,15079785.9,9528195.4276958,15079785.9,15079785.9,100,15076915.8516958,15079785.496,15079785.9,15072205.0307,15079769.4782986,15079785.896,15052526.3867,15079570.694041478987654322,15079785.9,15079785.896,15079785.896,15079785.496,15079654.194041478987654322,15077520.3616958,14625174.8507,15062526.3867,15072205.0307,11096855.068934,,,,,,,,,15079667.1816958,14525174.8507,3863759.588934,15079785.9,15079785.896,22,0.00025463,21,535823.2027,,26458.48584286,,1216.86,,2.8744093139121105,,,,
2018-10-03,39,36,132,137,25,118,136,23,87,137,137,137,136,41,15,95,23,132,25,5,,,,,,,,,1614334993,,,,,,0,417584.13,,0.999523965835,5.60178182,,5.60178182,,,,,,,,,,,0.000003852766,15497370.03,15497370.03,5381359.629416,15497370.03,15497370.03,15497370.03,15497370.03,15497370.03,15497370.03,9946157.6476958,15497370.03,15497370.03,100,15494569.9733958,15497369.6177,15497370.03,15489992.7524,15497353.5999986,15497370.0177,15479938.6884,15497159.815741478987654322,15497370.03,15497370.03,15497370.0177,15497369.6177,15497243.315741478987654322,15495074.4833958,15149277.0207,15479938.6884,15489992.7524,9940659.511284,,,,,,,,,15497272.0553958,14769017.4207,4264469.101284,15497370.03,15497370.0177,38,0.00043981,38,2766507.2497499995,,72807.427625,,986.8483,,2.975482885369972,,,,
2018-10-04,38,35,135,140,25,122,139,23,90,140,140,140,139,42,15,98,23,135,25,4,,,,,,,,,1614334993,,,,,,0,0,,0.999497558237,2.76326608,,2.76326608,,,,,,,,,,,0.000003185823,14662709.48,14662709.48,5339278.024016,14662709.48,14662709.48,14662709.48,14662709.48,14662709.48,14662709.48,10698428.9876958,14662709.48,14662709.48,100,14659619.5433958,14662709.0677,14662709.48,14655342.3224,14662694.5499986,14662709.4677,14645288.2584,14662499.265741478987654322,14662709.48,14662709.48,14662709.4677,14662709.0677,14662582.765741478987654322,14660368.9333958,14315822.3907,14645288.2584,14655342.3224,8775626.821284,,,,,,,,,14662595.7533958,14165761.7907,4686388.301284,14662709.48,14662709.4677,42,0.00048611,41,5306296.63,,141705.16658537,,175,,3.541096629741758,,,,
2018-10-05,22,36,135,140,25,121,139,23,90,140,140,140,139,41,15,98,23,135,25,5,,,,,,,,,1614334993,,,,,,0,955463.96,,0.999525044876,8.7908327,,8.79083269,,,,,,,,,,,0.000003505898,15618173.44,15618173.44,6118935.391716,15618173.44,15618173.44,15618173.44,15618173.44,15618173.44,15618173.44,11653852.9476958,15618173.44,15618173.44,100,15615307.7294858,15618173.0277,15618173.44,15610755.50849,15618157.0099986,15618173.4277,15600701.44449,15617963.225741478987654322,15618173.44,15618173.44,15618173.4277,15618173.0277,15618046.725741478987654322,15615812.2394858,15271454.8607,15600701.44449,15610755.50849,10023391.011284,,,,,,,,,15618059.7133958,15121329.8607,4686388.301284,15618173.44,15618173.4277,26,0.00030093,26,1776643.23391,,74108.71015038,,123.6,,3.4478358044422204,,,,
2018-10-06,4,35,134,139,24,120,138,22,89,139,139,139,138,40,15,97,22,134,24,5,,,,,,,,,1614334993,,,,,,0,0,,0.999525044876,179.70182852,,179.70182838,,,,,,,,,,,0.000003505898,15618173.44,15618173.44,4787622.4023,15618173.44,15618173.44,15618173.44,15618173.44,15618173.44,15618173.44,11677437.7843958,15618173.44,15618173.44,100,15615307.7294858,15618173.0277,15618173.44,15610755.50849,15618157.0099986,15618173.4277,15600701.44449,15617963.225741478987654322,15618173.44,15618173.44,15618173.4277,15618173.0277,15618046.725741478987654322,15615812.2394858,15271454.8607,15600701.44449,15610755.50849,10023391.011284,,,,,,,,,15618065.2133958,14889411.4067,4686388.301284,15618173.44,15618173.4277,3,0.00003472,3,86911.6,,28970.53333333,,25896.6,,3.4534005780909376,,,,
2018-10-07,10,35,137,142,24,121,141,22,88,142,142,142,141,40,15,96,22,137,24,5,,,,,,,,,1614334993,,,,,,0,0,,0.999527093771,261813.07210206,,261813.07189587,,,,,,,,,,,0.00000401802,15618173.44,15618173.44,700964.46991,15618173.44,15618173.44,15618173.44,15618173.44,15618173.44,15618173.44,11102705.5383958,15618173.44,15618173.44,100,15615339.7294858,15618173.0277,15618173.44,15610787.50849,15618154.6099986,15618173.4277,15600733.44449,15617951.725741478987654322,15618173.44,15618173.44,15618173.4277,15618173.0277,15618035.225741478987654322,15615844.2394858,15271488.2607,15600733.44449,15610787.50849,10023391.011284,,,,,,,,,15618061.2133958,15121363.2607,4686388.301284,15618173.44,15618173.4277,6,0.00006944,6,59.65391,,15.77565167,,11.126955,,3.4534066385890076,,,,
2018-10-08,21,36,140,145,25,125,144,21,90,145,145,145,144,43,15,98,21,140,25,4,,,,,,,,,1614334993,,,,,,0,0,,0.999481285043,7.07405549,,7.07405548,,,,,,,,,,,0.000003697944,14619612.2,14619612.2,963119.8723,14619612.2,14619612.2,14619612.2,14619612.2,14619612.2,14619612.2,10103607.9283958,14619612.2,14619612.2,100,14616581.0094858,14619611.7877,14619612.2,14612028.78849,14619594.8699986,14619612.1877,14594983.92256,14619386.885741478987654322,14619612.2,14619612.2,14619612.1877,14619611.7877,14619470.385741478987654322,14617304.3994858,14267830.44777,14594983.92256,14612028.78849,8775562.421284,,,,,,,,,14619484.885741478987654322,14117705.44777,4686388.301284,14619612.2,14619612.1877,22,0.00025463,19,2066652.17993,,145605.00315421,,114.88,,3.878515936302367,,,,
2018-10-09,39,40,152,158,28,136,156,22,96,158,158,157,156,48,17,104,23,152,28,4,,,,,,,,,1614334994,,,,,,0,1040132.6,,0.999473071902,5.1893107,,5.1893107,,,,,,,,,,,0.000003591081,15584134.79009,15584134.79009,5499288.784736,15584134.79009,15584134.79009,15584134.79009,15584134.79009,15584134.79009,15584134.79009,7616107.782436,15584134.79009,15584134.79009,100,15580891.0534858,15584134.37779,15584134.8,15575923.08149,15584115.9600886,15584134.77779,15541171.12856,15583880.875831478987654322,15584134.8,15584134.79009,15584134.77779,15584134.37779,15583964.375831478987654322,15581720.4434858,15258717.03437,15551884.61556,15575923.08149,8917253.218354,,,,,,,,,15583924.375831478987654322,15027510.05977,5246307.118354,15584134.8,15584134.7877,43,0.00049769,42,3003122.3209800003,,93016.54159476,,2497.2,,3.889153579911315,,,,
2018-10-10,36,44,164,170,31,148,168,24,105,170,170,169,168,54,15,113,25,164,32,4,,,,,,,,,1614334994,,,,,,0,0,,0.999368264082,29.90372501,,29.90372499,,,,,,,,,,,0.000003591081,15385556.25009,15385556.25009,4869864.572806,15385556.25009,15385556.25009,15385556.25009,15385556.25009,15385556.25009,15385556.25009,7359002.397036,15385556.25009,15385556.25009,100,15381794.6234858,15385555.83779,15385556.26,15375836.65149,15385537.4200886,15385556.23779,15336206.09856,15385291.735831478987654322,15385556.26,15385556.25009,15385556.23779,15385555.83779,15385375.235831478987654322,15382882.6034858,14822335.2088,15346919.58556,15376836.65149,8717253.218354,,,,,,,,,15385196.455831478987654322,14999371.8088,5246307.118354,15385556.26,15385556.2477,34,0.00039352,33,514503.00096999994,,16814.63639303,,107.07,,3.9754153580541716,,,,
2018-10-11,50,49,172,178,36,156,176,26,111,178,178,177,176,60,18,119,28,172,37,5,,,,,,,,,1614334994,,,,,,0,250075,,0.999370442863,4.09231388,,4.09231387,,,,,,,,,,,0.000003068796,15543003.05009,15543003.05009,5316217.126426,15543003.05009,15543003.05009,15542911.35009,15543003.05009,15543003.05009,15543003.05009,7485883.899106,15543003.05009,15543003.05009,100,15539175.8234858,15543002.63779,15543003.06,15533217.85149,15542984.2200886,15543003.03779,15471499.81681,15542724.935831478987654322,15543003.06,15543003.05009,15543003.03779,15543002.63779,15542808.435831478987654322,15540315.8034858,15137580.82344,15493697.61681,15534217.85149,10762497.861084,,,,,,,,,15542509.655831478987654322,15032458.62344,6139185.883984,15543003.06,15543003.0477,80,0.00092593,79,3798096.5121024665,,65943.35485826,,4189.8994,,4.270313878585376,,,,
2018-10-12,51,50,174,180,38,155,178,22,100,180,180,179,178,61,17,120,29,174,40,4,,,,,,,,,1614334994,,,,,,0,6289795.71,,0.999477462435,0.99350749,,0.99350749,,,,,,,,,,,0.00000172769,21832798.76009,21832798.76009,5652727.162056,21832798.76009,21832798.76009,21832707.06009,21832798.76009,21832798.76009,21832798.76009,5955053.156706,21832798.76009,21832798.76009,100,21828781.0334858,21832798.34779,21832798.77,21821390.31249,21832774.4500886,21832798.74779,21655189.28081,21832281.765831478987654322,21832798.77,21832798.76009,21832798.74779,21832798.34779,21832600.545831478987654322,21830116.5134858,21345580.34824,21769057.92781,21824465.31249,17143415.781784,,,,,,,,,21832281.765831478987654322,21442915.08252,14076544.481784,21832798.77,21832798.7577,94,0.00108796,94,21975474.769220002,,325922.1009566,,14849.49,,4.443323102727107,,,,
2018-10-13,39,55,178,184,42,159,182,28,104,184,184,183,182,67,21,124,34,178,44,4,,,,,,,,,1614334994,,,,,,0,2666814.51,,0.999514991711,5.1100655,,5.1100655,,,,,,,,,,,0.00000172769,24499613.27009,24499613.27009,7126572.488736,24499613.27009,24499613.27009,24499511.57009,24499613.27009,24499613.27009,24499613.27009,8622293.866706,24499613.27009,24499613.27009,100,24495620.2854858,24499612.85779,24499613.28,24487730.76449,24499588.9600886,24499613.25779,24336075.03581,24499096.275831478987654322,24499613.28,24499613.27009,24499613.25779,24499612.85779,24499415.055831478987654322,24497126.1234858,23894038.23629999,24438039.87081,24490805.76449,18780305.091784,,,,,,,,,24498979.275831478987654322,23587746.71651999,14076544.481784,24499613.28,24499613.2677,51,0.00059028,51,4794383.4139899975,,95757.53123706,,4285.7987,,4.158996801316978,,,,
2018-10-14,26,58,182,188,44,163,186,26,107,188,188,187,186,70,22,127,34,182,47,4,,,,,,,,,1614334994,,,,,,0,0,,0.999432810822,14.65439705,,14.65439704,,,,,,,,,,,0.000001804729,24499613.27009,24499613.27009,16297381.71452,24499613.27009,24499613.27009,24499125.79009,24499613.27009,24499613.27009,24499613.27009,22516109.44149,24499613.27009,24499613.27009,100,24495616.4854858,24499612.85779,24499613.28,24485717.36449,24499588.9600886,24499613.25779,24294319.0983,24499092.475831478987654322,24499613.28,24499613.27009,24499613.25779,24499612.85779,24499411.255831478987654322,24497122.3234858,24085969.14953999,24418846.01411,24490801.96449,18179417.091784,,,,,,,,,24498862.575831478987654322,23583116.32709,13475656.481784,24499613.28,24499613.2677,33,0.00038194,33,1671826.7697599998,,50796.65645182,,4397.0977,,4.227417867549824,,,,
2018-10-15,98,64,201,207,51,177,205,22,119,209,207,206,205,84,17,145,41,201,56,5,,,,,,,,,1614334994,,,,,,0,11624201.16,,0.999448969641,1.18349327,,1.18349327,,,,,,,,,,,0.000001411232,36123814.43009,36123814.43009,33454106.73219,36123814.43009,36123814.43009,36123326.95009,36123814.43009,36123814.43009,36123814.43009,34347580.95249,36123814.43009,36123814.43009,100,36117843.955619999999999998,36123814.017789999999999998,36123814.439999999999999998,36103909.121569999999999998,36123775.620088599999999998,36123814.417789999999999998,35648905.32354,36123120.60453147898765432,36123814.439999999999999998,36123814.430089999999999998,36123814.417789999999999998,36123814.017789999999999998,36123610.86053147898765432,36121171.952185799999999998,35339115.63205999,36037638.005939999999999998,36113535.225319999999999998,32304905.727504,,,,,,,,,36122294.47453147898765432,35561470.40257,27507818.540204,36123814.44,36123814.4277,187,0.00216435,186,30523041.69497,,217395.77914667,,6259.108425,,3.986448277448659,,,,
2018-10-16,100,75,218,224,58,168,222,27,110,229,224,223,222,95,23,155,52,218,68,5,,,,,,,,,1614334994,,,,,,0,14714902.9,,0.999238949567,1.08448797,,1.08448797,,,,,,,,,,,0.000004243323,50550531.93009,50550531.93009,18190177.40856464,50550531.93009,50550531.93009,50550043.45009,50550531.93009,50550531.93009,50550531.93009,49764374.70681,50550531.93009,50550531.93009,100,50543611.816119999999999995,50550531.517789999999999995,50550531.939999999999999995,50512060.435759999999999995,50550368.587208266300549171,50550531.917789999999999995,49897512.728681169999999995,50548948.569531478987654317,50550531.939999999999999995,50550531.930089999999999995,50550531.917789999999999995,50550531.517789999999999995,50550271.643531478987654317,50547835.747185799999999995,49617458.958171159999999995,50460726.223829999999999995,50539397.463139999999999995,43874656.567293989999999993,,,,,,,,,50548276.629531478987654317,49507461.558171159999999994,38496429.014204,50550531.94,50550531.9277,169,0.00195602,168,46612348.96747388,,298999.93409806,,5727.17579,,3.842446346721606,,,,
2018-10-17,88,78,233,240,61,178,238,27,119,253,240,239,238,106,24,169,53,233,72,8,,,,,,,,,1614334994,,,,,,0,13273822.88,,0.999293505708,2.4309071,,2.4309071,,,,,,,,,,,0.000005029136,63474357.11009,63474357.11009,50079670.121338349999999999,63474357.11009,63474357.11009,63473853.13009,63474357.11009,63474357.11009,63474357.11009,62669802.76181,63474357.11009,63474357.11009,100,63463739.440039999999999986,63474356.197789999999999987,63474357.119999999999999987,63429512.849019999999999986,63474168.626853945288203484,63474357.097789999999999987,62735915.491419999999999986,63472553.867831478987654308,63474357.119999999999999987,63474357.110089999999999987,63474357.097789999999999987,63474356.197789999999999987,63474090.788831478987654308,63471518.205485799999999986,62513460.720909989999999986,63361885.337089999999999986,63458941.226039999999999986,57455655.419125169999999986,,,,,,,,,63470907.695485799999999986,62603101.268229999999999986,37480225.724204,63474357.12,63474357.1077,127,0.00146991,125,26111387.43673176,,211601.25846537,,5673.13,,3.4768034541672033,,,,
2018-10-18,79,82,243,249,65,185,247,25,122,263,249,249,247,109,23,176,57,242,75,8,,,,,,,,,1614334994,,,,,,0,0,,0.999318626133,3.49609017,,3.49609017,,,,,,,,,,,0.000006414613,63206483.06709,63206483.06709,49042628.841885883699450819,63206483.06709,63206483.06709,63205441.08709,63206483.06709,63206483.06709,63206483.06709,62317348.80784,63206483.06709,63206483.06709,100,63196041.521209999999999985,63206482.654789999999999986,63206483.079999999999999986,63163415.834189999999999985,63206290.779853945288203483,63206483.054789999999999986,62299646.380220009999999985,63204569.705831478987654307,63206483.079999999999999986,63206483.079999999999999986,63206483.054789999999999986,63206481.834789999999999986,63206212.941831478987654307,63203535.043485799999999985,62144104.882899999999999985,63095788.322259999999999985,63190518.011209999999999985,56017852.443963809999999985,,,,,,,,,63202574.663485799999999985,62351782.323390009999999985,29978450.724204,63206483.08,63206483.0677,124,0.00143519,123,18079191.31417999,,164021.05095268,,12039.7,,3.8107238627433313,,,,
2018-10-19,182,91,368,374,76,307,372,33,133,389,374,374,372,126,32,299,68,367,88,12,,,,,,,,,1614334994,,,,,,0,13530032.03,,0.99923601065,1.62642034,,1.62642034,,,,,,,,,,,0.000005487509,76736515.09709,76736515.09709,63536498.750515883699450811,76736515.09709,76736515.09709,76735454.05009,76736515.09709,76736515.09709,76736515.09709,75802708.112817533699450824,76736515.09709,76736515.09709,100,76721655.126699999999999984,76736514.684789999999999985,76736515.109999999999999985,76677889.229679999999999984,76736308.813853945288203482,76736515.084789999999999985,75606549.280000019999999984,76732918.230731478987654306,76736515.109999999999999985,76736515.109999999999999985,76736515.084789999999999985,76736513.864789999999999985,76736237.975831478987654306,76732291.348385799999999984,75516908.732680009999999984,76605511.152749999999999984,76718859.126699999999999984,67705255.404713819999999983,,,,,,,,,76727018.247879999999999984,75903378.724140009999999984,37593766.014204,76736515.11,76736515.0977,214,0.00247685,213,47181231.834929995,,225421.0823692,,20.3,,3.7645330060086777,,,,
2018-10-20,437,93,752,760,75,640,758,35,139,779,760,760,758,134,34,632,69,751,91,12,,,,,,,,,1614334995,,,,,,0,5216102.66,,0.998998557244,4.82461733,,4.82461733,,,,,,,,,,,0.000005431752,81952617.75709,81952617.75709,46794561.105884349999999985,81952617.75709,81952617.75709,81951136.34969,81952617.75709,81952617.75709,81952617.75709,80144333.403315883699450824,81952617.75709,81952617.75709,100,81932718.523182736560305136,81952616.325371100568499884,81952617.769740726560305138,81870546.914566726560305136,81952275.673748705856703381,81952617.744530726560305138,80870770.320810019999999984,81945263.793522536560305137,81952617.769740726560305138,81952617.769740726560305138,81952617.744530726560305138,81952615.505371100568499884,81952204.835726239556154205,81944806.923522536560305137,80781129.773490009999999984,81814110.917636726560305136,81930739.541586726560305136,72202219.364713819999999983,,,,,,,,,81937104.725162736560305136,81886494.994566726560305136,62980834.36284265,81952617.77,81952617.7577,461,0.00533565,461,16986345.669197515,,39340.06908719,,10.3,,3.7462246368811156,,,,
2018-10-21,348,104,542,550,82,430,548,39,147,569,550,550,548,142,36,421,76,541,102,11,,,,,,,,,1614334995,,,,,,0,0,,0.998918069578,43.9366978,,43.9366978,,,,,,,,,,,0.000006450621,81952617.75709,81952617.75709,18160153.877104359999999983,81952617.75709,81952617.75709,81950900.22169,81952617.75709,81952617.75709,81952617.75709,79744786.071575883699450824,81952617.75709,81952617.75709,100,81935071.239482736560305136,81952616.325371100568499884,81952617.769740726560305138,81863950.739711226560305136,81952275.673748705856703381,81952617.744530726560305138,80821682.922654519999999984,81947387.249968536560305137,81952617.769740726560305138,81952617.769740726560305138,81952617.744530726560305138,81952615.505371100568499884,81952196.135726239556154205,81946930.379968536560305137,80535253.305334509999999984,81807514.742781226560305136,81933092.257886726560305136,70352976.563413819999999983,,,,,,,,,81931092.257886726560305136,81466873.448475226560305136,53033068.49184265,81952617.77,81952617.7577,362,0.00418981,362,1865242.9942555001,,6016.21551176,,10.36,,3.772799383051735,,,,
2018-10-22,162,115,515,523,82,403,521,40,160,551,523,523,521,155,38,396,76,515,113,12,,,,,,,,,1614334995,,,,,,0,88045.67,,0.998474042209,2.7938837,,2.7938837,,,,,,,,,,,0.000006500566,82040663.407966,82040663.407966,39746131.998380369999999985,82040663.407966,82040663.407966,81788725.1456618,82040663.407966,82040663.407966,82040663.407966,79596330.55890435,82040663.407966,82040663.407966,100,82022909.955168736560305128,82040661.976247100568499875,82040663.439740726560305129,81915472.850466226560305127,82040321.683602239556154196,82040663.395406726560305129,80828422.909455519999999973,82035914.861644536560305128,82040663.439740726560305129,82040663.439740726560305129,82040663.395406726560305129,82040661.976247100568499875,82040260.820602239556154196,82035457.991644536560305128,80638877.362135509999999973,81858589.993536226560305127,82020930.973572726560305128,70528485.386458819999999972,,,,,,,,,82002036.514011726560305127,81469575.676636236560305126,52573331.91897765,82040663.44,82040663.4277,250,0.00289352,250,29364380.312612996,,129153.06936827,,6889.12627,,4.162314622844773,,,,
2018-10-23,88,115,522,531,85,397,529,43,158,564,531,531,529,157,42,397,83,522,112,14,,,,,,,,,1614334995,,,,,,0,14952644.88,,0.998769937516,4.30693261,,4.30693261,,,,,,,,,,,0.000007608767,96838802.317966,96838802.317966,53541370.585376669999999986,96838802.317966,96838802.317966,96586944.9556618,96838802.317966,96838802.317966,96838802.317966,84666908.876490149999999999,96838802.317966,96838802.317966,100,96820746.771548736560305123,96838800.68439710056849987,96838802.349740726560305124,96719684.572216226560305123,96838365.197252239556154191,96838802.300056726560305124,95481744.442135009999999971,96833672.745294536560305123,96838802.349740726560305124,96838802.349740726560305124,96838802.300056726560305124,96838800.68439710056849987,96838365.197252239556154191,96833572.755294536560305123,95381745.742135009999999971,96699796.860286226560305123,96817769.089952726560305123,84538838.89789881999999997,,,,,,,,,96799945.656391726560305123,96170630.206125509999999971,57453823.443784,96838802.35,96838802.33235,124,0.00143519,122,22484401.54963,,207479.17226443,,5003.6,,3.7876502313068787,,,,
2018-10-24,73,109,524,534,83,394,532,43,154,572,534,534,532,153,43,394,81,524,107,13,,,,,,,,,1614334995,,,,,,0,927853.71,,0.998760683243,9.02126572,,9.02126572,,,,,,,,,,,0.0000079264,96959821.627966,96959821.627966,30294004.442621679999999976,96959821.627966,96959821.627966,96707983.9656618,96959821.627966,96959821.627966,96959821.627966,85599021.373870149999999995,96959821.627966,96959821.627966,100,96941342.425668266560305118,96959819.779397100568499865,96959821.659740726560305119,96839657.728222766560305118,96959365.872252239556154186,96959821.596056726560305119,95615176.301681549999999965,96954661.982908746560305118,96959821.659740726560305119,96959821.659740726560305119,96959821.596056726560305119,96959819.779397100568499865,96959365.872252239556154186,96954563.412908746560305118,95615176.301681549999999965,96819770.016292766560305118,96939345.025668266560305118,84391843.817664359999999965,,,,,,,,,96929192.932398266560305118,96345313.228672049999999966,57502493.663784,96959821.66,96959821.62835,101,0.00116898,99,10747917.717101328,,123940.35431128,,11867.819,,3.909470961348254,,,,
2018-10-25,131,106,528,591,77,394,589,41,154,629,591,591,589,152,41,394,75,528,104,13,,,,,,,,,1614334995,,,,,,0,0,,0.99870382268,15.77101566,,15.77101566,,,,,,,,,,,0.000007806653,96368043.187966,96368043.187966,30700318.436795879999999972,96368043.187966,96368043.187966,96116430.5256618,96368043.187966,96368043.187966,96368043.187966,93274341.559860149999999988,96368043.187966,96368043.187966,100,96348268.622878386560305118,96368016.081374634267950689,96368043.219740726560305119,96243133.147962766560305117,96367539.087967679556154186,96368043.156056726560305119,95158878.314632049999999965,96362796.885624186560305118,96368043.219740726560305119,96368043.219740726560305119,96368043.156056726560305119,96368016.081374634267950689,96367539.087967679556154186,96362600.915624186560305118,95158878.314632049999999965,96223245.436032766560305117,96346271.222878386560305118,84616202.247404359999999964,,,,,,,,,96341785.499398266560305118,96027593.927772766560305117,64577226.75687319,96368043.22,96368043.18835,167,0.00193287,164,6110452.572564561,,38688.95803881,,254,,3.9993195196024653,,,,
2018-10-26,1471,111,534,1958,80,254,1952,42,157,1995,1958,1958,1956,166,46,408,83,551,113,16,,,,,,,,,1614334995,,,,,,0,12335477.09,,0.998315261754,4.61279285,,4.61279285,,,,,,,,,,,0.000027811473,108703520.277966,108703520.277966,32112588.330100886560305119,108703520.277966,108703520.277966,108451773.1056618,108703520.277966,108703520.277966,108703520.277966,76837459.338256959999999987,108703520.277966,108703520.277966,100,108677348.440695106560305119,108702826.105694634267950689,108703520.30974072656030512,108520383.33185960656043619,108700771.557287679556154187,108703519.84605672656030512,106949518.872659889999999964,108696488.274944186560305119,108703520.30974072656030512,108703520.30974072656030512,108703520.24605672656030512,108702843.16369463426795069,108702353.557287679556154187,108697411.384944186560305119,107357770.197659889999999964,108550602.73185960656043619,108679348.440695106560305119,96154396.539004359999999964,,,,,,,,,108656709.487439606560305118,108699461.183421932552056814,98835207.129872849999999964,108703520.31,108703520.27835,1576,0.01824074,1576,23565662.661162682,,20258.52748196,,0.482,,3.8391952205140383,,,,
2018-10-27,111,112,541,1927,84,259,1921,47,159,1963,1927,1927,1925,168,50,413,87,558,114,15,,,,,,,,,1614334995,,,,,,0,141075.21,,0.998493552292,8.01093071,,8.0109307,,,,,,,,,,,0.000028024968,108844595.487966,108844595.487966,26647210.772022786560305118,108844595.487966,108844595.487966,108592848.3156618,108844595.487966,108844595.487966,108844595.487966,70692868.623496969999999986,108844595.487966,108844595.487966,100,108817907.92369510656030512,108843919.83069463426795069,108844595.519740726560305121,108680626.828559606560436192,108841854.767287679556154188,108844595.056056726560305121,107150903.757848889999999966,108837278.93494418656030512,108844595.519740726560305121,108844595.519740726560305121,108844595.456056726560305121,108843936.909694634267950691,108843436.767287679556154188,108838202.04494418656030512,107453720.427848889999999966,108710846.228559606560436192,108819907.92369510656030512,94468991.623694359999999964,,,,,,,,,108795206.45043960656030512,108840199.667267932552056815,97796817.326653249999999964,108844595.52,108844595.48835,195,0.00225694,195,13587009.988580598,,80663.61410251,,6771.7729,,3.9787316798620314,,,,
2018-10-28,59,108,542,1922,82,259,1916,46,157,1959,1922,1922,1920,166,49,413,85,559,110,16,,,,,,,,,1614334995,,,,,,0,0,,0.998519054689,16.12754572,,16.12754571,,,,,,,,,,,0.000028080897,108844595.487966,108844595.487966,16179357.923966739999999964,108844595.487966,108844595.487966,108592808.3156618,108844595.487966,108844595.487966,108844595.487966,72229453.192229936560305138,108844595.487966,108844595.487966,100,108817044.71241010656030512,108843922.73529463426795069,108844595.519340726560305121,108683402.626674606560436192,108841845.637327679556154188,108844595.055656726560305121,107110134.473778889999999966,108837251.15180918656030512,108844595.519340726560305121,108844595.519340726560305121,108844595.455656726560305121,108843939.814294634267950691,108843427.637327679556154188,108838174.26180918656030512,107412951.143778889999999966,108713622.026674606560436192,108819044.71241010656030512,95431239.988441599999999964,,,,,,,,,108803174.05915460656030512,108840172.084132932552056815,97927164.727943249999999964,108844595.52,108844595.48835,64,0.00074074,64,6748986.9457024,,127150.35746828,,11847.35,,4.053495363250193,,,,
