time,AdrActCnt,AdrBalCnt,AssetCompletionTime,AssetEODCompletionTime,CapMrktEstUSD,IssTotNtv,ReferenceRate,ReferenceRateBTC,ReferenceRateETH,ReferenceRateEUR,ReferenceRateUSD,SplyCur,TxCnt,TxTfrCnt,volume_reported_spot_usd_1d
2022-05-19,,,,,,,,,,,,,,,8474122.96535156
2022-05-20,,,,,,,,,,,,,,,11501865.832704
2022-05-21,,,,,,,,,,,,,,,8804270.93048155
2022-05-22,,,,,,,,,,,,,,,10896491.8198149
2022-05-23,,,,,,,,,,,,,,,13626522.0248666
2022-05-24,,,,,,,,,,,,,,,11471339.3637746
2022-05-25,,,,,,,,,,,,,,,6342439.39827733
2022-05-26,,,,,,,,,,,,,,,8133084.81798806
2022-05-27,,,,,,,,,,,,,,,5882848.70181002
2022-05-28,,,,,,,,,,,,,,,3884879.78930142
2022-05-29,,,,,,,,,,,,,,,5740468.92289011
2022-05-30,,,,,,,,,,,,,,,6153484.45372048
2022-05-31,,,,,,,,,,,,,,,8354442.35355473
2022-06-01,,,,,,,,,,,,,,,10521268.4085966
2022-06-02,,,,,,,,,,,,,,,6815017.21815989
2022-06-03,,,,,,,,,,,,,,,3831112.39312485
2022-06-04,,,,,,,,,,,,,,,6523034.08156222
2022-06-05,,,,,,,,,,,,,,,3449137.07695129
2022-06-06,,,,,,,,,,,,,,,4173751.14619504
2022-06-07,,,,,,,,,,,,,,,5161281.22796662
2022-06-08,,,,,,,,,,,,,,,2879498.51510388
2022-06-09,,,,,,,,,,,,,,,3172910.36426148
2022-06-10,,,,,,,,,,,,,,,4490913.28799526
2022-06-11,,,,,,,,,,,,,,,4279913.84979816
2022-06-12,,,,,,,,,,,,,,,5836968.25810961
2022-06-13,,,,,,,,,,,,,,,18069411.5229391
2022-06-14,,,,,,,,,,,,,,,8547014.68248958
2022-06-15,,,,,,,,,,,,,,,9481763.99108782
2022-06-16,,,,,,,,,,,,,,,4211738.93581287
2022-06-17,,,,,,,,,,,,,,,2714310.78461331
2022-06-18,,,,,,,,,,,,,,,9452637.57550816
2022-06-19,,,,,,,,,,,,,,,7621231.86436178
2022-06-20,,,,,,,,,,,,,,,4400318.52394851
2022-06-21,,,,,,,,,,,,,,,5287900.25691218
2022-06-22,,,,,,,,,,,,,,,3077933.52048613
2022-06-23,,,,,,,,,,,,,,,4070716.44628253
2022-06-24,,,,,,,,,,,,,,,3461125.16576901
2022-06-25,,,,,,,,,,,,,,,2887290.43924562
2022-06-26,,,,,,,,,,,,,,,2855854.50631258
2022-06-27,,,,,,,,,,,,,,,2066401.3466402
2022-06-28,,,,,,,,,,,,,,,2492124.92962776
2022-06-29,,,,,,,,,,,,,,,2825910.20320639
2022-06-30,,,,,,,,,,,,,,,2806877.73922915
2022-07-01,,,,,,,,,,,,,,,6911287.33494619
2022-07-02,,,,,,,,,,,,,,,10620917.3708115
2022-07-03,,,,,,,,,,,,,,,8176349.21927706
2022-07-04,,,,,,,,,,,,,,,5405126.86625565
2022-07-05,,,,,,,,,,,,,,,7391268.70660154
2022-07-06,,,,,,,,,,,,,,,2512491.54145498
2022-07-07,,,,,,,,,,,,,,,4268341.71426868
2022-07-08,,,,,,,,,,,,,,,3558408.65546673
2022-07-09,,,,,,,,,,,,,,,5530511.33513735
2022-07-10,,,,,,,,,,,,,,,2019785.68677772
2022-07-11,,,,,,,,,,,,,,,1934622.81520864
2022-07-12,,,,,,,,,,,,,,,2225809.72757712
2022-07-13,,,,,,,,,,,,,,,3062906.97656834
2022-07-14,,,,,,,,,,,,,,,2192092.80472987
2022-07-15,,,,,,,,,,,,,,,2352342.2960962
2022-07-16,,,,,,,,,,,,,,,2402897.58471691
2022-07-17,,,,,,,,,,,,,,,2583868.760823
2022-07-18,,,,,,,,,,,,,,,5904196.34182626
2022-07-19,,,,,,,,,,,,,,,6932921.57177956
2022-07-20,,,,,,,,,,,,,,,4431670.49073528
2022-07-21,,,,,,,,,,,,,,,4398438.52093682
2022-07-22,,,,,,,,,,,,,,,3769993.35777135
2022-07-23,,,,,,,,,,,,,,,3772056.70440802
2022-07-24,,,,,,,,,,,,,,,2780342.59142711
2022-07-25,,,,,,,,,,,,,,,2927645.72383426
2022-07-26,,,,,,,,,,,,,,,2919231.11067418
2022-07-27,,,,,,,,,,,,,,,2804321.27873814
2022-07-28,,,,,,,,,,,,,,,4301008.58367351
2022-07-29,,,,,,,,,,,,,,,3985113.90972194
2022-07-30,,,,,,,,,,,,,,,2845455.68092236
2022-07-31,,,,,,,,,,,,,,,2544481.77677429
2022-08-01,,,,,,,,,,,,,,,2562557.69127241
2022-08-02,,,,,,,,,,,,,,,2734720.0412227
2022-08-03,,,,,,,,,,,,,,,2258712.51878637
2022-08-04,,,,,,,,,,,,,,,3167065.4506891
2022-08-05,,,,,,,,,,,,,,,2831523.51334819
2022-08-06,,,,,,,,,,,,,,,2679547.26649095
2022-08-07,,,,,,,,,,,,,,,2674519.52804139
2022-08-08,,,,,,,,,,,,,,,4426738.10115782
2022-08-09,,,,,,,,,,,,,,,2512659.31404137
2022-08-10,,,,,,,,,,,,,,,3538013.73266877
2022-08-11,,,,,,,,,,,,,,,3965786.27048699
2022-08-12,,,,,,,,,,,,,,,2097530.0972729
2022-08-13,,,,,,,,,,,,,,,1912884.36881668
2022-08-14,,,,,,,,,,,,,,,1747123.18760076
2022-08-15,,,,,,,,,,,,,,,2139240.31990276
2022-08-16,,,,,,,,,,,,,,,2353753.22100498
2022-08-17,,,,,,,,,,,,,,,2790032.54071553
2022-08-18,,,,,,,,,,,,,,,1741476.56489744
2022-08-19,,,,,,,,,,,,,,,3539767.47835647
2022-08-20,,,,,,,,,,,,,,,1466079.177002
2022-08-21,,,,,,,,,,,,,,,1213526.83173608
2022-08-22,,,,,,,,,,,,,,,1408527.18082266
2022-08-23,,,,,,,,,,,,,,,1434680.525307
2022-08-24,,,,,,,,,,,,,,,1410359.96679762
2022-08-25,,,,,,,,,,,,,,,1445821.57867247
2022-08-26,,,,,,,,,,,,,,,2408314.8604225
2022-08-27,,,,,,,,,,,,,,,1696628.08444103
2022-08-28,,,,,,,,,,,,,,,1924913.01066408
2022-08-29,,,,,,,,,,,,,,,1303489.92049119
2022-08-30,,,,,,,,,,,,,,,1714074.62154388
2022-08-31,,,,,,,,,,,,,,,1476113.26785875
2022-09-01,,,,,,,,,,,,,,,1710845.12016346
2022-09-02,,,,,,,,,,,,,,,1898603.49803108
2022-09-03,,,,,,,,,,,,,,,1246143.50201745
2022-09-04,,,,,,,,,,,,,,,1664045.62079281
2022-09-05,,,,,,,,,,,,,,,1650241.43845666
2022-09-06,,,,,,,,,,,,,,,2590914.35652518
2022-09-07,,,,,,,,,,,,,,,1986184.97205777
2022-09-08,,,,,,,,,,,,,,,1478756.49321183
2022-09-09,,,,,,,,,,,,,,,3104034.0599079
2022-09-10,,,,,,,,,,,,,,,2452740.90296499
2022-09-11,,,,,,,,,,,,,,,2391525.73160668
2022-09-12,,,,,,,,,,,,,,,2528980.14223728
2022-09-13,,,,,,,,,,,,,,,3009243.16112255
2022-09-14,,,,,,,,,,,,,,,1601821.16663613
2022-09-15,,,,,,,,,,,,,,,1872139.83798246
2022-09-16,,,,,,,,,,,,,,,1693756.99040637
2022-09-17,,,,,,,,,,,,,,,1033232.28218805
2022-09-18,,,,,,,,,,,,,,,1629485.55702941
2022-09-19,,,,,,,,,,,,,,,2236122.1403443
2022-09-20,,,,,,,,,,,,,,,1446421.33275795
2022-09-21,,,,,,,,,,,,,,,2051358.3549555
2022-09-22,,,,,,,,,,,,,,,2222824.25197404
2022-09-23,,,,,,,,,,,,,,,1640156.99339966
2022-09-24,,,,,,,,,,,,,,,1047161.89460034
2022-09-25,,,,,,,,,,,,,,,936750.712136011
2022-09-26,,,,,,,,,,,,,,,1498410.46666197
2022-09-27,,,,,,,,,,,,,,,2461861.22379378
2022-09-28,,,,,,,,,,,,,,,2673091.15871258
2022-09-29,,,,,,,,,,,,,,,1406957.23039629
2022-09-30,,,,,,,,,,,,,,,1462179.79922432
2022-10-01,,,,,,,,,,,,,,,712483.310472419
2022-10-02,,,,,,,,,,,,,,,980683.971008894
2022-10-03,,,,,,,,,,,,,,,1057116.23891318
2022-10-04,,,,,,,,,,,,,,,1167888.08125675
2022-10-05,,,,,,,,,,,,,,,1181583.94936176
2022-10-06,,,,,,,,,,,,,,,962155.066670996
2022-10-07,,,,,,,,,,,,,,,1096729.21737839
2022-10-08,,,,,,,,,,,,,,,598816.380109105
2022-10-09,,,,,,,,,,,,,,,564056.069961761
2022-10-10,,,,,,,,,,,,,,,1325666.88412453
2022-10-11,,,,,,,,,,,,,,,1013971.41743267
2022-10-12,,,,,,,,,,,,,,,1513916.65119727
2022-10-13,,,,,,,,,,,,,,,4267018.9367812
2022-10-14,,,,,,,,,,,,,,,3432176.86395539
2022-10-15,,,,,,,,,,,,,,,3793450.42841247
2022-10-16,,,,,,,,,,,,,,,1404404.30394974
2022-10-17,,,,,,,,,,,,,,,903828.857923962
2022-10-18,,,,,,,,,,,,,,,1568749.2372716
2022-10-19,,,,,,,,,,,,,,,958988.636040159
2022-10-20,,,,,,,,,,,,,,,1472571.91705449
2022-10-21,,,,,,,,,,,,,,,864157.786993098
2022-10-22,,,,,,,,,,,,,,,676765.258656558
2022-10-23,,,,,,,,,,,,,,,1270563.58991603
2022-10-24,,,,,,,,,,,,,,,899789.305228129
2022-10-25,,,,,,,,,,,,,,,2272665.641017
2022-10-26,,,,,,,,,,,,,,,1761731.28125255
2022-10-27,,,,,,,,,,,,,,,1818967.25034223
2022-10-28,,,,,,,,,,,,,,,2490241.79674368
2022-10-29,,,,,,,,,,,,,,,4597878.63814191
2022-10-30,,,,,,,,,,,,,,,2074987.56932153
2022-10-31,,,,,,,,,,,,,,,2332237.83818609
2022-11-01,,,,,,,,,,,,,,,1457654.05789418
2022-11-02,,,,,,,,,,,,,,,2082284.65797489
2022-11-03,,,,,,,,,,,,,,,1496906.52416116
2022-11-04,,,,,,,,,,,,,,,3403486.98195184
2022-11-05,,,,,,,,,,,,,,,2605827.91757745
2022-11-06,,,,,,,,,,,,,,,2193547.04790426
2022-11-07,,,,,,,,,,,,,,,1929381.58804792
2022-11-08,,,,,,,,,,,,,,,10612951.6470005
2022-11-09,,,,,,,,,,,,,,,9629305.27411483
2022-11-10,,,,,,,,,,,,,,,5637998.30051815
2022-11-11,,,,,,,,,,,,,,,4502888.30997856
2022-11-12,,,,,,,,,,,,,,,4063257.57456581
2022-11-13,,,,,,,,,,,,,,,16096659.3353914
2022-11-14,,,,,,,,,,,,,,,10655507.6277019
2022-11-15,,,,,,,,,,,,,,,2022667.73339271
2022-11-16,,,,,,,,,,,,,,,1358156.24714416
2022-11-17,,,,,,,,,,,,,,,1293638.48630751
2022-11-18,,,,,,,,,,,,,,,1032345.84746587
2022-11-19,,,,,,,,,,,,,,,712555.613476607
2022-11-20,,,,,,,,,,,,,,,1095625.79964089
2022-11-21,,,,,,,,,,,,,,,2472588.95245648
2022-11-22,,,,,,,,,,,,,,,1447159.15803936
2022-11-23,,,,,,,,,,,,,,,1558652.74894692
2022-11-24,,,,,,,,,,,,,,,975354.636179525
2022-11-25,,,,,,,,,,,,,,,993870.075734796
2022-11-26,,,,,,,,,,,,,,,981591.711966953
2022-11-27,,,,,,,,,,,,,,,758722.385701461
2022-11-28,,,,,,,,,,,,,,,1401106.60943514
2022-11-29,,,,,,,,,,,,,,,1652692.26260089
2022-11-30,,,,,,,,,,,,,,,1673921.57405717
2022-12-01,,,,,,,,,,,,,,,1226284.93741308
2022-12-02,,,,,,,,,,,,,,,895437.832730291
2022-12-03,,,,,,,,,,,,,,,556070.26771827
2022-12-04,,,,,,,,,,,,,,,531926.227633606
2022-12-05,,,,,,,,,,,,,,,1097083.39013413
2022-12-06,,,,,,,,,,,,,,,609027.555586238
2022-12-07,,,,,,,,,,,,,,,803349.215434109
2022-12-08,,,,,,,,,,,,,,,699456.54011404
2022-12-09,,,,,,,,,,,,,,,671770.89299648
2022-12-10,,,,,,,,,,,,,,,793873.647562854
2022-12-11,,,,,,,,,,,,,,,668205.893401123
2022-12-12,,,,,,,,,,,,,,,621403.585016396
2022-12-13,,,,,,,,,,,,,,,1538511.0367245
2022-12-14,,,,,,,,,,,,,,,1195036.5152871
2022-12-15,,,,,,,,,,,,,,,922265.984368654
2022-12-16,,,,,,,,,,,,,,,1434514.35922444
2022-12-17,,,,,,,,,,,,,,,653254.121303411
2022-12-18,,,,,,,,,,,,,,,507283.777022808
2022-12-19,,,,,,,,,,,,,,,607180.934000563
2022-12-20,,,,,,,,,,,,,,,671528.892552084
2022-12-21,,,,,,,,,,,,,,,476703.192360165
2022-12-22,,,,,,,,,,,,,,,606605.552994741
2022-12-23,,,,,,,,,,,,,,,566411.539269575
2022-12-24,,,,,,,,,,,,,,,393301.14017566
2022-12-25,,,,,,,,,,,,,,,705788.765941295
2022-12-26,,,,,,,,,,,,,,,570148.587327521
2022-12-27,,,,,,,,,,,,,,,692699.167795958
2022-12-28,,,,,,,,,,,,,,,793571.308803103
2022-12-29,,,,,,,,,,,,,,,932177.638302361
2022-12-30,,,,,,,,,,,,,,,961286.204962071
2022-12-31,,,,,,,,,,,,,,,872292.96021696
2023-01-01,,,,,,,,,,,,,,,826308.946524816
2023-01-02,,,,,,,,,,,,,,,899833.817733267
2023-01-03,,,,,,,,,,,,,,,806909.308423894
2023-01-04,,,,,,,,,,,,,,,1081398.6010026
2023-01-05,,,,,,,,,,,,,,,680821.811337922
2023-01-06,,,,,,,,,,,,,,,750326.077752628
2023-01-07,,,,,,,,,,,,,,,672822.764696778
2023-01-08,,,,,,,,,,,,,,,849384.051063173
2023-01-09,,,,,,,,,,,,,,,1455205.12099686
2023-01-10,,,,,,,,,,,,,,,836163.486033224
2023-01-11,,,,,,,,,,,,,,,1157299.46583035
2023-01-12,,,,,,,,,,,,,,,1588859.33668798
2023-01-13,,,,,,,,,,,,,,,1249014.39325559
2023-01-14,,,,,,,,,,,,,,,2963866.38485186
2023-01-15,,,,,,,,,,,,,,,1536405.9865128
2023-01-16,,,,,,,,,,,,,,,1948495.36762601
2023-01-17,,,,,,,,,,,,,,,1071033.07507977
2023-01-18,,,,,,,,,,,,,,,1779671.51589024
2023-01-19,,,,,,,,,,,,,,,1230265.75471338
2023-01-20,,,,,,,,,,,,,,,1717517.30799213
2023-01-21,,,,,,,,,,,,,,,2154638.07371303
2023-01-22,,,,,,,,,,,,,,,1381323.19227067
2023-01-23,,,,,,,,,,,,,,,1363859.21346806
2023-01-24,,,,,,,,,,,,,,,1530636.21034365
2023-01-25,,,,,,,,,,,,,,,1799823.72432832
2023-01-26,,,,,,,,,,,,,,,1539111.77147076
2023-01-27,,,,,,,,,,,,,,,1278317.6254292
2023-01-28,,,,,,,,,,,,,,,1240288.84029817
2023-01-29,,,,,,,,,,,,,,,1991329.70114187
2023-01-30,,,,,,,,,,,,,,,1525347.96929797
2023-01-31,,,,,,,,,,,,,,,984360.584051828
2023-02-01,,,,,,,,,,,,,,,1694364.26155124
2023-02-02,,,,,,,,,,,,,,,1739359.19706012
2023-02-03,,,,,,,,,,,,,,,1145098.82232873
2023-02-04,,,,,,,,,,,,,,,1068231.35170888
2023-02-05,,,,,,,,,,,,,,,1426908.71070545
2023-02-06,,,,,,,,,,,,,,,1151362.05111736
2023-02-07,,,,,,,,,,,,,,,1419544.95243046
2023-02-08,,,,,,,,,,,,,,,1232732.32350538
2023-02-09,,,,,,,,,,,,,,,2260131.63720026
2023-02-10,,,,,,,,,,,,,,,1482773.05026407
2023-02-11,,,,,,,,,,,,,,,835762.343858774
2023-02-12,,,,,,,,,,,,,,,873723.380939114
2023-02-13,,,,,,,,,,,,,,,1472021.54917599
2023-02-14,,,,,,,,,,,,,,,1161022.87858877
2023-02-15,,,,,,,,,,,,,,,1466547.21322691
2023-02-16,,,,,,,,,,,,,,,2296534.83996555
2023-02-17,,,,,,,,,,,,,,,1531732.97826537
2023-02-18,,,,,,,,,,,,,,,2163690.7435111
2023-02-19,,,,,,,,,,,,,,,1461129.54003051
2023-02-20,,,,,,,,,,,,,,,1497342.52435588
2023-02-21,,,,,,,,,,,,,,,1681478.96320974
2023-02-22,,,,,,,,,,,,,,,1674775.34721227
2023-02-23,,,,,,,,,,,,,,,1530980.04205913
2023-02-24,,,,,,,,,,,,,,,1484143.23781027
2023-02-25,,,,,,,,,,,,,,,975001.520768099
2023-02-26,,,,,,,,,,,,,,,1230705.18472777
2023-02-27,,,,,,,,,,,,,,,1053232.52937302
2023-02-28,,,,,,,,,,,,,,,1227654.766318
2023-03-01,,,,,,,,,,,,,,,842655.347020989
2023-03-02,,,,,,,,,,,,,,,1205076.34127496
2023-03-03,,,,,,,,,,,,,,,1327232.65246738
2023-03-04,,,,,,,,,,,,,,,630762.056657778
2023-03-05,,,,,,,,,,,,,,,588399.485623691
2023-03-06,,,,,,,,,,,,,,,703833.025792459
2023-03-07,,,,,,,,,,,,,,,1219107.19802064
2023-03-08,,,,,,,,,,,,,,,1028802.88932409
2023-03-09,,,,,,,,,,,,,,,2025580.61777259
2023-03-10,,,,,,,,,,,,,,,3052184.47473989
2023-03-11,,,,,,,,,,,,,,,1928712.86719267
2023-03-12,,,,,,,,,,,,,,,1267671.5272964
2023-03-13,,,,,,,,,,,,,,,2272586.02880797
2023-03-14,,,,,,,,,,,,,,,3599599.17139384
2023-03-15,,,,,,,,,,,,,,,1942536.36067413
2023-03-16,,,,,,,,,,,,,,,2738424.85316879
2023-03-17,,,,,,,,,,,,,,,2361276.51281444
2023-03-18,,,,,,,,,,,,,,,2648762.54918253
2023-03-19,,,,,,,,,,,,,,,1521590.281896
2023-03-20,,,,,,,,,,,,,,,2062903.61910662
2023-03-21,,,,,,,,,,,,,,,1873656.23147428
2023-03-22,,,,,,,,,,,,,,,2328020.40450555
2023-03-23,,,,,,,,,,,,,,,1675678.28362005
2023-03-24,,,,,,,,,,,,,,,1366828.12539429
2023-03-25,,,,,,,,,,,,,,,1053388.1264851
2023-03-26,,,,,,,,,,,,,,,1119012.01197593
2023-03-27,,,,,,,,,,,,,,,2513171.65780691
2023-03-28,,,,,,,,,,,,,,,1210472.39613762
2023-03-29,,,,,,,,,,,,,,,1683208.30672123
2023-03-30,,,,,,,,,,,,,,,1711619.29698316
2023-03-31,,,,,,,,,,,,,,,1445695.66365537
2023-04-01,,,,,,,,,,,,,,,1260541.18362566
2023-04-02,,,,,,,,,,,,,,,1349394.6842183
2023-04-03,,,,,,,,,,,,,,,1335467.19007672
2023-04-04,,,,,,,,,,,,,,,949235.927252591
2023-04-05,,,,,,,,,,,,,,,1241817.07439941
2023-04-06,,,,,,,,,,,,,,,943962.502944531
2023-04-07,,,,,,,,,,,,,,,573573.710092149
2023-04-08,,,,,,,,,,,,,,,1011027.75882928
2023-04-09,,,,,,,,,,,,,,,873012.650483422
2023-04-10,,,,,,,,,,,,,,,826857.610407275
2023-04-11,,,,,,,,,,,,,,,1629910.9226244
2023-04-12,,,,,,,,,,,,,,,1167732.98990532
2023-04-13,,,,,,,,,,,,,,,1188351.35061019
2023-04-14,,,,,,,,,,,,,,,2454272.54537952
2023-04-15,,,,,,,,,,,,,,,2339248.76493703
2023-04-16,,,,,,,,,,,,,,,2188246.64583134
2023-04-17,,,,,,,,,,,,,,,2296225.03235831
2023-04-18,,,,,,,,,,,,,,,1554550.30162125
2023-04-19,,,,,,,,,,,,,,,2255285.3856095
2023-04-20,,,,,,,,,,,,,,,1620649.29131115
2023-04-21,,,,,,,,,,,,,,,1489635.80206755
2023-04-22,,,,,,,,,,,,,,,1067552.16383217
2023-04-23,,,,,,,,,,,,,,,1142801.32023352
2023-04-24,,,,,,,,,,,,,,,922191.160160262
2023-04-25,,,,,,,,,,,,,,,938060.956404252
2023-04-26,,,,,,,,,,,,,,,1857233.78662138
2023-04-27,,,,,,,,,,,,,,,1386049.3886927
2023-04-28,,,,,,,,,,,,,,,1017617.36557773
2023-04-29,,,,,,,,,,,,,,,777482.254701562
2023-04-30,,,,,,,,,,,,,,,1122452.69417309
2023-05-01,,,,,,,,,,,,,,,1287850.60172105
2023-05-02,,,,,,,,,,,,,,,893344.37508586
2023-05-03,,,,,,,,,,,,,,,1202091.13858574
2023-05-04,,,,,,,,,,,,,,,795510.816404906
2023-05-05,,,,,,,,,,,,,,,1931894.37458558
2023-05-06,,,,,,,,,,,,,,,1499678.00884349
2023-05-07,,,,,,,,,,,,,,,1618562.07357565
2023-05-08,,,,,,,,,,,,,,,2517629.84228811
2023-05-09,,,,,,,,,,,,,,,813922.13517107
2023-05-10,,,,,,,,,,,,,,,1666764.33337546
2023-05-11,,,,,,,,,,,,,,,1570016.30237342
2023-05-12,,,,,,,,,,,,,,,1623551.9017363
2023-05-13,,,,,,,,,,,,,,,665418.166466547
2023-05-14,,,,,,,,,,,,,,,380943.173318822
2023-05-15,,,,,,,,,,,,,,,705118.34251295
2023-05-16,,,,,,,,,,,,,,,750014.953670961
2023-05-17,,,,,,,,,,,,,,,894827.755811739
2023-05-18,,,,,,,,,,,,,,,1008907.88990989
2023-05-19,,,,,,,,,,,,,,,493712.884878321
2023-05-20,,,,,,,,,,,,,,,441998.486396041
2023-05-21,,,,,,,,,,,,,,,681541.547169607
2023-05-22,,,,,,,,,,,,,,,631484.664741188
2023-05-23,,,,,,,,,,,,,,,762165.785708792
2023-05-24,,,,,,,,,,,,,,,1762193.06183894
2023-05-25,,,,,,,,,,,,,,,922828.10355145
2023-05-26,,,,,,,,,,,,,,,851284.023885942
2023-05-27,,,,,,,,,,,,,,,675766.45502412
2023-05-28,,,,,,,,,,,,,,,1112402.12064515
2023-05-29,,,,,,,,,,,,,,,810307.555180213
2023-05-30,,,,,,,,,,,,,,,611047.475168545
2023-05-31,,,,,,,,,,,,,,,850283.872420126
2023-06-01,,,,,,,,,,,,,,,1143960.02355254
2023-06-02,,,,,,,,,,,,,,,959292.906850067
2023-06-03,,,,,,,,,,,,,,,691355.115461267
2023-06-04,,,,,,,,,,,,,,,788389.131606556
2023-06-05,,,,,,,,,,,,,,,1880886.86339043
2023-06-06,,,,,,,,,,,,,,,1590766.3560717
2023-06-07,,,,,,,,,,,,,,,1857484.57482729
2023-06-08,,,,,,,,,,,,,,,1390835.44926078
2023-06-09,,,,,,,,,,,,,,,1153820.75802411
2023-06-10,,,,,,,,,,,,,,,3317501.94111757
2023-06-11,,,,,,,,,,,,,,,2877806.32866135
2023-06-12,,,,,,,,,,,,,,,1572898.03955299
2023-06-13,,,,,,,,,,,,,,,1409275.52547063
2023-06-14,,,,,,,,,,,,,,,1300759.22146091
2023-06-15,,,,,,,,,,,,,,,5145703.48009422
2023-06-16,,,,,,,,,,,,,,,5079319.28028867
2023-06-17,,,,,,,,,,,,,,,2249443.2961105
2023-06-18,,,,,,,,,,,,,,,2271912.2581993
2023-06-19,,,,,,,,,,,,,,,4040153.09768967
2023-06-20,,,,,,,,,,,,,,,1999296.62434878
2023-06-21,,,,,,,,,,,,,,,2567400.6980177
2023-06-22,,,,,,,,,,,,,,,1499757.49440937
2023-06-23,,,,,,,,,,,,,,,1660270.87271847
2023-06-24,,,,,,,,,,,,,,,1169860.34383445
2023-06-25,,,,,,,,,,,,,,,1308926.97872755
2023-06-26,,,,,,,,,,,,,,,1227108.89356377
2023-06-27,,,,,,,,,,,,,,,848728.790881918
2023-06-28,,,,,,,,,,,,,,,1219756.74773694
2023-06-29,,,,,,,,,,,,,,,829096.639339183
2023-06-30,,,,,,,,,,,,,,,1798049.96968543
2023-07-01,,,,,,,,,,,,,,,1101346.13547975
2023-07-02,,,,,,,,,,,,,,,1437690.81309297
2023-07-03,,,,,,,,,,,,,,,1235003.3688223
2023-07-04,,,,,,,,,,,,,,,1013516.56528294
2023-07-05,,,,,,,,,,,,,,,1017192.91220402
2023-07-06,,,,,,,,,,,,,,,1158347.58083101
2023-07-07,,,,,,,,,,,,,,,842823.587320537
2023-07-08,,,,,,,,,,,,,,,497508.072159655
2023-07-09,,,,,,,,,,,,,,,551511.987338575
2023-07-10,,,,,,,,,,,,,,,943070.720982318
2023-07-11,,,,,,,,,,,,,,,867445.453627084
2023-07-12,,,,,,,,,,,,,,,1387540.98294515
2023-07-13,,,,,,,,,,,,,,,2605204.53872016
2023-07-14,,,,,,,,,,,,,,,2365394.70147848
2023-07-15,,,,,,,,,,,,,,,882606.1160711
2023-07-16,,,,,,,,,,,,,,,880837.967140758
2023-07-17,,,,,,,,,,,,,,,999333.501572551
2023-07-18,,,,,,,,,,,,,,,1014334.33722328
2023-07-19,,,,,,,,,,,,,,,962401.253261736
2023-07-20,,,,,,,,,,,,,,,1347679.02606524
2023-07-21,,,,,,,,,,,,,,,1311729.17082121
2023-07-22,,,,,,,,,,,,,,,1072767.28154075
2023-07-23,,,,,,,,,,,,,,,772961.450439727
2023-07-24,,,,,,,,,,,,,,,1364275.95327999
2023-07-25,,,,,,,,,,,,,,,904188.320111833
2023-07-26,,,,,,,,,,,,,,,1746214.45422116
2023-07-27,,,,,,,,,,,,,,,872976.96795277
2023-07-28,,,,,,,,,,,,,,,492141.241958972
2023-07-29,,,,,,,,,,,,,,,696834.52709301
2023-07-30,,,,,,,,,,,,,,,704622.446270154
2023-07-31,,,,,,,,,,,,,,,767556.287604634
2023-08-01,,,,,,,,,,,,,,,1629619.65048162
2023-08-02,,,,,,,,,,,,,,,874404.431163566
2023-08-03,,,,,,,,,,,,,,,992637.118600851
2023-08-04,,,,,,,,,,,,,,,642025.787111472
2023-08-05,,,,,,,,,,,,,,,609080.28952968
2023-08-06,,,,,,,,,,,,,,,395874.765735318
2023-08-07,,,,,,,,,,,,,,,647697.073777189
2023-08-08,,,,,,,,,,,,,,,671018.66112931
2023-08-09,,,,,,,,,,,,,,,407837.596555226
2023-08-10,,,,,,,,,,,,,,,352057.370622488
2023-08-11,,,,,,,,,,,,,,,295277.592354527
2023-08-12,,,,,,,,,,,,,,,302435.196855336
2023-08-13,,,,,,,,,,,,,,,402653.808331786
2023-08-14,,,,,,,,,,,,,,,470383.210052798
2023-08-15,,,,,,,,,,,,,,,724690.592479898
2023-08-16,,,,,,,,,,,,,,,1038173.47465018
2023-08-17,,,,,,,,,,,,,,,3091978.77581048
2023-08-18,,,,,,,,,,,,,,,936189.580429647
2023-08-19,,,,,,,,,,,,,,,424110.507979445
2023-08-20,,,,,,,,,,,,,,,356955.76216694
2023-08-21,,,,,,,,,,,,,,,427971.173100501
2023-08-22,,,,,,,,,,,,,,,516469.013395226
2023-08-23,,,,,,,,,,,,,,,489774.174812433
2023-08-24,,,,,,,,,,,,,,,587548.02365092
2023-08-25,,,,,,,,,,,,,,,958022.404602333
2023-08-26,,,,,,,,,,,,,,,235420.624839586
2023-08-27,,,,,,,,,,,,,,,351139.152282357
2023-08-28,,,,,,,,,,,,,,,512736.843010579
2023-08-29,,,,,,,,,,,,,,,1252395.46536278
2023-08-30,,,,,,,,,,,,,,,549385.658472729
2023-08-31,,,,,,,,,,,,,,,658778.717784313
2023-09-01,,,,,,,,,,,,,,,1519479.1945846
2023-09-02,,,,,,,,,,,,,,,361482.732831656
2023-09-03,,,,,,,,,,,,,,,401179.261663904
2023-09-04,,,,,,,,,,,,,,,532191.484178242
2023-09-05,,,,,,,,,,,,,,,520599.153211342
2023-09-06,,,,,,,,,,,,,,,340746.034848745
2023-09-07,,,,,,,,,,,,,,,315194.376303249
2023-09-08,,,,,,,,,,,,,,,330474.812676351
2023-09-09,,,,,,,,,,,,,,,391833.491433318
2023-09-10,,,,,,,,,,,,,,,291356.471088151
2023-09-11,,,,,,,,,,,,,,,321946.988613137
2023-09-12,,,,,,,,,,,,,,,336516.871970558
