time,AdrActCnt,AssetCompletionTime,AssetEODCompletionTime,CapMrktCurUSD,PriceBTC,PriceUSD,ROI1yr,ROI30d,SplyCur,TxCnt,TxTfrCnt
2018-11-27,568,1752760364,1752760364,191718553.7365843235451059,0.00026557307697255367,1.00295157213431,,0.04337560969604011,191154347.89,973,1004
2018-11-28,704,1752760364,1752760364,191474480.13812031828147843,0.0002375633188354198,0.999779352173887,,0.39359660851026307,191516737.89,1218,1280
2018-11-29,500,1752760364,1752760364,191766611.49162001690924833,0.00023540628214421626,0.997896525805797,,0.07178271454235204,192170837.89,796,827
2018-11-30,461,1752760365,1752760365,194304804.22184079433773643,0.0002509725260016067,0.997197683756087,,-0.021206207993683404,194850837.89,735,770
2018-12-01,383,1752760365,1752760365,195524152.6270237330160415,0.00024166074738283028,1.00242659672735,,-0.045781443931667457,195050842.89,533,564
2018-12-02,280,1752760366,1752760366,194969867.75588675621970366,0.00024387572805265685,0.999584851144894,,0.23740758362978853,195050842.89,365,380
2018-12-03,485,1752760366,1752760366,194021583.23499522797562366,0.000258324691652387,0.992994086959494,,-0.5503349208447946,195390471.89,712,748
2018-12-04,538,1752760366,1752760366,194673337.57819305133284241,0.0002555402895576753,0.994805991105869,,-0.08870706310953885,195689751.89,835,863
2018-12-05,477,1752760367,1752760367,198196317.0577891950496671,0.0002689130035523251,0.99753839573739,,0.003281460773782642,198685401.89,909,944
2018-12-06,543,1752760367,1752760367,198754122.48328823331003516,0.00028369347381244914,0.996322680308754,,0.025234907692889486,199487702.54,1010,1033
2018-12-07,835,1752760367,1752760367,200459507.9833458513013055,0.0002961265705894888,0.998833647056075,,0.10379975292525963,200693587.54,1495,1573
2018-12-08,632,1752760368,1752760368,204967236.2703439143445197,0.00029303491208792484,0.998648678716298,,-0.04146795801252894,205244587.65,1076,1023
2018-12-09,493,1752760368,1752760368,204997628.56263638680087455,0.00028211094574338884,0.998796757126747,,0.056852271153320796,205244587.65,734,767
2018-12-10,477,1752760368,1752760368,205396512.772014011259737,0.0002931469481679928,1.00068424833578,,0.16514301491852101,205256066.65,743,759
2018-12-11,620,1752760368,1752760368,208244523.4003356490441275,0.0002986440670258203,1.00122340770553,,0.29063363126514796,207990066.75,925,949
2018-12-12,474,1752760369,1752760369,208864799.14584496883215315,0.00029188478211434666,0.999125379711247,,0.07907153177389657,209047636.45,693,703
2018-12-13,469,1752760369,1752760369,211500232.5821825616630996,0.00030736132451562615,1.00210290714228,,0.2875379559305106,211056400.57,753,745
2018-12-14,618,1752760369,1752760369,211867093.1678181645443222,0.0003130619108535281,1.00146860883646,,1.7428432497240705,211556399.57,883,913
2018-12-15,466,1752760370,1752760370,212115329.6317311668089453,0.0003143695375904012,1.00129025435129,,0.2084690617362248,211841999.57,773,859
2018-12-16,423,1752760370,1752760370,211978226.3235636256761729,0.00031314968402141365,1.00064305828797,,0.2721768121702177,211841999.57,670,726
2018-12-17,645,1752760370,1752760370,212361263.7106882001303145,0.0002865779581499389,1.00278111982485,,0.41898150264547007,211772299.57,997,1048
2018-12-18,695,1752760370,1752760370,213088930.7004078426335621,0.0002743848494181124,1.00411886891353,,0.5867501807232772,212214845.57,1050,1088
2018-12-19,919,1752760371,1752760371,211651957.8449829892591094,0.00027086276779029003,1.00157611018853,,0.326470799536392,211318895.98,1466,1544
2018-12-20,842,1752760371,1752760371,209560462.42306778835813375,0.0002464847284831732,1.00263522444125,,0.6331622279777165,209009675.019,1433,1477
2018-12-21,739,1752760371,1752760371,208960287.98675452434806327,0.0002615721983327237,1.00419793139483,,0.5142870913933393,208086754.069,1289,1319
2018-12-22,516,1752760372,1752760372,208091776.73832040645318509,0.0002523708149429795,1.00063668257721,,0.008556354333714038,207959372.629,778,808
2018-12-23,611,1752760372,1752760372,207815820.514116605765174102,0.00025349142149131906,0.999432261259838,,0.10835461892259729,207933872.629,921,956
2018-12-24,797,1752760373,1752760373,207553201.57276093408777897,0.00024852225377320573,1.00404128497753,,0.7233221769355269,206717796.049,1296,1389
2018-12-25,619,1752760373,1752760373,208091461.39979944185428076,0.0002676120275202453,1.00664512382124,,0.49537198314955283,206717796.049,961,1013
2018-12-26,627,1752760373,1752760373,206955549.09868776476385351,0.0002637047372563007,1.00409730834669,,0.20719261882458048,206111048.579,953,974
2018-12-27,612,1752760373,1752760373,207154055.10825321280868608,0.000279289125483988,1.00138013754112,,-0.156681004033528,206868548.059,985,1006
2018-12-28,746,1752760374,1752760374,206582022.02810305170100962,0.0002582978259481268,1.00246803914538,,0.26892803553571554,206073424.749,1451,1532
2018-12-29,631,1752760374,1752760374,206751042.30011208133189591,0.0002625938306982794,1.00393253834659,,0.6048735900667604,205941170.749,1046,1090
2018-12-30,471,1752760374,1752760374,205999742.8994741407030769,0.00026276459775593315,1.0051816532381,,0.8006405963499843,204937826.149,748,771
2018-12-31,477,1752760375,1752760375,205333289.29087508920996693,0.00027168685905683884,1.00176377043857,,-0.0661221770196394,204971766.149,653,683
2019-01-01,422,1752760375,1752760375,207401522.11785104488402699,0.00026328980324770386,1.00263859464641,,0.3055011786161353,206855713.739,567,588
2019-01-02,620,1752760375,1752760375,206983469.77727827348438773,0.0002572897607693648,1.00296629912407,,1.0042569533430448,206371310.739,897,935
2019-01-03,623,1752760375,1752760375,0,0.00026525012183795647,1.00380954644074,,0.9050564045017685,0,812,852
2019-01-04,542,1752760376,1752760376,208094263.796138916391773,0.0002624338230979497,1.004471912307,,0.695062626084155,207167827.439,654,693
2019-01-05,470,1752760376,1752760376,207877354.77873942674112583,0.0002643489096358416,1.00415945713097,,0.7865701521305712,207016279.439,603,641
2019-01-06,461,1752760376,1752760376,206565244.86989655116810308,0.0002477383151330576,1.00234768085372,,0.35181371873104733,206081431.439,542,564
2019-01-07,496,1752760377,1752760377,206241320.14399045036284579,0.00025114274809961556,1.00482672558391,,0.6186406690642732,205250631.669,603,618
2019-01-08,512,1752760377,1752760377,203069688.31215289429278761,0.0002511661077558183,1.00281152572679,,0.401960516130665,202500353.359,691,725
2019-01-09,451,1752760377,1752760377,203370157.89571474592318706,0.00025146044154245647,1.00691274515534,,0.6224237895138589,201973963.359,655,708
2019-01-10,807,1752760377,1752760377,202855184.02880894400911883,0.00027682467096975285,1.00429317886437,,0.30660201661435366,201988013.359,1266,1319
2019-01-11,566,1752760378,1752760378,203636819.53929377746462504,0.00027680366148007183,1.00318115115496,,0.4059321808925605,202991074.249,854,878
2019-01-12,400,1752760378,1752760378,203946027.63629592407060244,0.0002777711578678316,1.00470441072756,,0.2596044345085041,202991074.249,595,626
2019-01-13,601,1752760379,1752760379,203896356.40763334041448578,0.0002863727288109408,1.00478743336082,,0.33139576169201906,202924867.129,961,980
2019-01-14,691,1752760379,1752760379,207458461.71269315751996957,0.0002742963610578864,1.00582972284333,,0.45336189704362034,206256046.129,1069,1089
2019-01-15,940,1752760379,1752760379,207390014.41444382339882089,0.0002804080294154778,1.00422331723241,,0.357795810882414,206517824.129,1324,1342
2019-01-16,607,1752760380,1752760380,208283221.07859421194474152,0.00027793712855025314,1.00251549156568,,-0.02648915639899331,207760601.039,902,921
2019-01-17,569,1752760380,1752760380,208383262.6150893578179313,0.00027530298560164994,1.0021384176367,,-0.19723275183274586,207938603.039,826,839
2019-01-18,510,1752760380,1752760380,208938633.38488529083707291,0.000278394560864553,1.00484477117469,,0.3263517323256226,207931254.039,692,712
2019-01-19,422,1752760381,1752760381,208423341.04515254169014232,0.00027184282590858214,1.00236658509288,,-0.02679332840312554,207931254.039,557,573
2019-01-20,514,1752760381,1752760381,208514913.85168892519984585,0.00028342744402512883,1.00285521466015,,-0.13371036652256124,207921254.039,691,703
2019-01-21,608,1752760381,1752760381,207889984.62248476715741508,0.0002829079394267344,1.00025592871532,,-0.03805115967857489,207836793.219,940,1001
2019-01-22,659,1752760382,1752760382,207508646.946323287125902832,0.00027937873289852626,0.999423873953168,,-0.0008392071173881398,207628266.999,1007,1028
2019-01-23,564,1752760382,1752760382,208247032.67470064326759234,0.0002822975994231662,1.00269109911866,,-0.13447513354993673,207688123.349,806,831
2019-01-24,515,1752760382,1752760382,208646996.67197915723808615,0.00028167192789589623,1.00488965288535,,-0.17438826199507323,207631749.489,680,690
2019-01-25,502,1752760383,1752760383,210698230.60858597531466247,0.0002821941156882996,1.00499215442633,,0.08911945806462701,209651617.359,610,617
2019-01-26,415,1752760383,1752760383,209491138.69441428115123916,0.0002817695125387433,1.00226540300204,,0.08840453567350544,209017629.529,572,582
2019-01-27,872,1752760383,1752760383,209585210.58212455341131427,0.0002834886250539279,1.00287336586233,,0.04043288176004843,208984721.019,1024,1039
2019-01-28,646,1752760384,1752760384,210181093.50551844454141905,0.00029216796037083626,1.00361228678995,,-0.0318997088357644,209424591.819,1025,1064
2019-01-29,640,1752760384,1752760384,208359926.80218383516639055,0.0002953506703408482,1.00295882484895,,-0.22113698374709212,207745245.009,817,831
2019-01-30,600,1752760384,1752760384,207570280.29243886863973125,0.00029072112431423216,0.999468951485327,,-0.22907785457626897,207680568.75,749,762
2019-01-31,529,1752760384,1752760384,207412141.74780207828676986,0.00029317531610407375,0.999766414481409,,-0.2864621589810151,207460601.54,782,800
2019-02-01,511,1752760385,1752760385,207675632.907043216033116,0.0002912695393444809,1.00343809485527,,0.04704003829560064,206964070.8,678,703
2019-02-02,438,1752760385,1752760385,206247640.85516934767057094,0.0002888454276721288,0.999964129580274,,-0.3830823161725057,206255039.31,579,593
2019-02-03,416,1752760385,1752760385,206744729.42120500378661301,0.00029263555445681403,0.998771473060871,,-0.5675060871574494,206999033.31,526,552
2019-02-04,473,1752760386,1752760386,205859696.1169734311819614,0.00029314337729441787,1.00002578835962,,-0.4116546174011559,205854387.47,603,626
2019-02-05,722,1752760386,1752760386,206116990.2806393706115852,0.00029215662252000756,1.00106444491268,,-0.12802303687149788,205897823.39,878,897
2019-02-06,478,1752760386,1752760386,205156499.9390844100285986,0.00029721173948963464,1.00086242448146,,-0.39452584226862464,204979720.41,687,718
2019-02-07,436,1752760387,1752760387,205458727.8921826408477417,0.0002985832616436487,1.00290343465753,,0.009165125089029945,204863918.89,574,583
2019-02-08,675,1752760387,1752760387,204855794.47095306759430788,0.0002767774700986743,0.999852969793092,,-0.7011307976997304,204885918.89,1009,1064
2019-02-09,568,1752760387,1752760387,204387135.05358081838046824,0.0002755000763075527,0.997659643660616,,-0.6605177993198291,204866595.89,947,962
2019-02-10,499,1752760387,1752760387,204033734.66320051216714875,0.0002745171631214863,0.999797646057975,,-0.3372775787393441,204075030.05,679,697
2019-02-11,598,1752760388,1752760388,207080003.1407101837953418,0.0002793765390574056,1.00313456503358,,-0.15624950753857056,206432925.71,780,808
2019-02-12,568,1752760388,1752760388,206543966.332256507241128,0.000279386251035379,1.0024106190031,,-0.23654897332564118,206047264.88,695,710
2019-02-13,547,1752760388,1752760388,206124589.2514298509717236,0.0002797021545723878,1.00023878364798,,-0.5558534479916911,206075381.82,688,720
2019-02-14,631,1752760389,1752760389,207673918.4729478320782572,0.0002814063459244517,1.00234587394146,,-0.18695475983611068,207187881.82,750,760
2019-02-15,526,1752760389,1752760389,208108970.7723320268165142,0.0002812031306903233,1.00249110788522,,-0.0024322497422970117,207591837.11,623,634
2019-02-16,393,1752760389,1752760389,207702571.4851651677372553,0.0002791093745308333,1.00053342355223,,-0.16015692605169266,207591837.11,538,549
2019-02-17,458,1752760389,1752760389,207187337.24991632135163148,0.0002754949744900312,0.998051465482868,,-0.6760552362610547,207591837.11,572,601
2019-02-18,734,1752760390,1752760390,206188383.8612038057054648,0.0002595607606458016,1.00349544035179,,0.112619003436286,205470175.12,1172,1226
2019-02-19,1126,1752760390,1752760390,207875241.395253194634352,0.00025704834569381674,1.00131517674184,,-0.15356532984991397,207602207.8,1519,1548
2019-02-20,755,1752760390,1752760390,206574123.67249442733191958,0.00025353926016718933,0.996818461479753,,-0.3436587714088397,207233444.86,1072,1106
2019-02-21,657,1752760391,1752760391,205205489.0011958092950712,0.0002565796624723794,0.99867521742854,,-0.07490880937901706,205477702.28,936,958
2019-02-22,617,1752760391,1752760391,204528588.10149222106482546,0.000253249955905417,0.999906930190566,,-0.27766965624220463,204547625.31,827,849
2019-02-23,700,1752760391,1752760391,204563756.3743399571110012,0.00024432969232704687,1.00423195887857,,-0.06544937594804648,203701699.16,964,1005
2019-02-24,827,1752760392,1752760392,203642962.56636628567555,0.0002672086804879693,1.00315049680555,,-0.18325094506148565,203003401,1299,1367
2019-02-25,692,1752760392,1752760392,202914128.006338057053885,0.00026268953567701574,1.00400431677675,,0.17349833382471835,202104836.22,938,964
2019-02-26,691,1752760392,1752760392,203097319.2733498052649984,0.0002634539404644044,1.00011728045772,,-0.2748188852577577,203073502.72,932,999
2019-02-27,730,1752760392,1752760392,202932020.2025341663928994,0.0002636142418052264,1.00157120325551,,-0.2033737092805419,202613672.94,986,1016
2019-02-28,579,1752760393,1752760393,202306065.3059101653194314,0.0002644005138191305,1.00285732684211,,-0.01011985779729325,201729657.74,728,740
2019-03-01,531,1752760393,1752760393,201446069.1617906164561475,0.00026268104650842256,1.00098098354545,,0.15128354491411697,201248647.55,709,737
2019-03-02,446,1752760393,1752760393,201340550.6440076427013524,0.00026303032022773195,1.00205172108804,,0.22858405458802805,200928301.81,573,609
2019-03-03,547,1752760394,1752760394,201447463.7979924250570368,0.00026506810822003626,1.00258880691328,,-0.08463780140940366,200927301.81,725,804
2019-03-04,699,1752760394,1752760394,201825097.1070846447975088,0.00027110834269939983,1.00260253155824,,0.2638496621947329,201301204.37,967,1034
2019-03-05,677,1752760395,1752760395,199895244.5680199337686607,0.0002605571454812682,1.00057280275451,,0.18035453977460708,199780809.57,993,1058
2019-03-06,656,1752760395,1752760395,199265771.9393844776888873,0.00026009753312643063,1.00189528807481,,0.18694515051023095,198888820.33,998,1075
2019-03-07,709,1752760395,1752760395,199030965.0363604518257232,0.0002594825768141591,1.00054487971377,,-0.05190127384410051,198922576.16,934,984
2019-03-08,1169,1752760396,1752760396,199997443.1983986619998536,0.0002617379709403174,1.00487320010021,,0.40073196082150253,199027542.16,1378,1424
2019-03-09,532,1752760396,1752760396,199390736.9246201169069543,0.00025600223400774696,1.00106119441887,,-0.1836906899505296,199179368.89,730,761
2019-03-10,515,1752760396,1752760396,199308911.2569818150622745,0.00025631991526213846,1.00065038044705,,0.07975279146521924,199179368.89,634,673
2019-03-11,641,1752760397,1752760397,199139143.984062755809902,0.0002602710650071929,1.0024519451951,,0.4803543538054749,198652060.02,882,938
2019-03-12,728,1752760397,1752760397,200071572.699798351445336,0.00026005205542783017,1.0035187316468,,0.372183871756097,199370043.02,1008,1084
2019-03-13,1144,1752760397,1752760397,198748845.088414259869521,0.0002599231541772068,1.00121293442155,,-0.19156259578849855,198508067.82,1404,1472
2019-03-14,522,1752760398,1752760398,198467643.9275497182606732,0.00025961903656172066,1.00051549838988,,-0.18905631856778798,198365386.89,806,881
2019-03-15,605,1752760398,1752760398,198964917.6159536531814064,0.00025635701303062766,1.00028307118177,,0.00442769611757329,198908612.32,915,954
2019-03-16,710,1752760398,1752760398,199722037.135493091293682,0.0002516796733008098,1.00415057315988,,0.18004755297926148,198896502.65,1039,1094
2019-03-17,451,1752760398,1752760398,199389836.076009429740717,0.00025269576304583517,1.00248035244178,,-0.0010728717048232195,198896502.65,698,741
2019-03-18,616,1752760399,1752760399,201095828.010448038333207,0.00025267037800891115,1.00295994212838,,0.24252249040665547,200502352.65,971,1063
2019-03-19,657,1752760399,1752760399,201020501.4433757245448295,0.00025028693524231416,1.00018861729703,,0.21413242583918124,200982592.65,973,1016
2019-03-20,558,1752760399,1752760399,202691022.1097027701605,0.0002481613285682978,1.00025276825875,,-0.3231377007456147,202639801.2,859,909
2019-03-21,670,1752760400,1752760400,202952054.27750724107627685,0.00025128299544261497,0.999170003750169,,-0.21423554156556263,203120643.65,1109,1249
2019-03-22,604,1752760400,1752760400,203089513.30403039281572044,0.00025100406009175155,0.999971974050481,,0.31635776147712313,203095205.24,890,963
2019-03-23,433,1752760400,1752760400,203048490.79267284327559272,0.0002511074634760218,0.999853679781678,,0.11800256305272086,203078205.24,653,679
2019-03-24,525,1752760401,1752760401,203023720.4862547761850832,0.0002517890095879306,0.99977030831672,,-0.013663459040128974,203070364.06,720,745
2019-03-25,667,1752760401,1752760401,201474197.39059205848723818,0.0002555782126902827,0.998860697159346,,-0.5348626551600772,201703999.33,1138,1244
