time,AdrActCnt,AdrBalCnt,AssetCompletionTime,AssetEODCompletionTime,BlkCnt,CapMVRVCur,CapMrktCurUSD,FeeTotNtv,IssTotNtv,IssTotUSD,PriceBTC,PriceUSD,ROI1yr,ROI30d,SplyCur,TxCnt,TxTfrCnt
2021-01-26,346,9902,1741756677,1741756677,752,44.027796348253132624,4529892698.660713862632570950814,0.098,32697.005073117,399836.3679640512342941798787,0.00037464131132435057,12.2285318508511,,317.9319937310417,370436349.50711074,425,441
2021-01-27,352,9962,1741756685,1741756685,898,39.978456854443972539,4137234391.855360100964042165238,0.102,46523.324271872,519592.948548256608669953792,0.00036787983331134944,11.168439845611,,278.5795752816073,370439779.328821858,500,498
2021-01-28,327,10014,1741756693,1741756693,734,41.69494475397636503,4485954467.2022517272127873183525,0.098,40270.649133241,487644.5634451461545074684079,0.0003613463246039162,12.1091806052519,,313.98725673690905,370458961.133723475,416,420
2021-01-29,412,10085,1741756701,1741756701,924,39.201635374560326416,4310132429.3710320338969482325336,0.112,225201.054164572,2618728.9321584918961507324796,0.0003403486962627212,11.6284044134393,,297.5878813293032,370655532.446883352,518,526
2021-01-30,387,10155,1741756709,1741756709,995,40.449979598200001283,4475581616.004905908135702453866,0.091,241731.719620797,2917545.347002362226824346869,0.0003513648233299636,12.069352551577,,298.162109128627,370822013.598411258,543,557
2021-01-31,954,10189,1741756718,1741756718,2322,41.719463990360502812,4978318779.147559025821528528872,0.2,120984.796204052,1624386.1966096906605584790208,0.0004049229188842918,13.4263663499504,,261.5438229906398,370786752.676829055,1261,1400
2021-02-01,639,10240,1741756726,1741756726,1506,39.808399473253979427,4886674291.3552310456247511270624,0.148,77677.22541016,1023785.334894940996187241728,0.0003926090820646247,13.1799936144608,,276.8754215235739,370764541.645428353,827,1140
2021-02-02,428,10294,1741756735,1741756735,984,40.555152579320231631,5029609280.5867925062560991908277,0.13,48505.982181859,657941.0836714423863222822139,0.0003810558979740215,13.5641224870921,,286.79682583510385,370802407.997500237,557,560
2021-02-03,528,10370,1741756743,1741756743,1141,43.736785782800711943,5497876338.6319653232926549817884,0.179,50079.953773453,742573.5820645842199432213002,0.00039458230006087983,14.8277609325234,,313.1854789781788,370782639.648097726,660,696
2021-02-04,567,10455,1741756752,1741756752,1329,44.498348212607354624,5669185864.4311366404175833639196,0.181,123012.339214157,1880884.8503172593748170035267,0.0004118109640053431,15.2902128545231,,257.19801930474176,370772200.385300516,755,711
2021-02-05,569,10553,1741756761,1741756761,1261,50.674916575393155751,6600428292.33345015638603604935,0.177,130368.678160461,2320184.2347597124356713007375,0.0004677856547878499,17.7970987164875,,283.5271804063854,370871027.771437492,719,876
2021-02-06,613,10657,1741756768,1741756768,1519,50.929415410695456396,6708152392.336851742342871942961,0.179,81134.816828335,1467440.924622156813675701577,0.0004597269307012995,18.0864514395462,,306.10238718465484,370893782.827371655,849,793
2021-02-07,1237,10863,1741756777,1741756777,2590,54.996655504586274859,8755580689.3514025620696592421417,0.364,435761.972589683,10283139.9414126452952429004343,0.000605031894427241,23.5980663487021,,327.1342967503053,371029581.829824877,1477,2917
2021-02-08,1096,11091,1741756786,1741756786,2272,66.473107757934074397,11155010622.4515209562171734461266,0.422,190236.296799499,5717716.7785321001270178614674,0.000651661022172342,30.0558667022326,,309.51075243760306,371142537.094859691,1347,1345
2021-02-09,826,11149,1741756794,1741756794,1367,66.249214021615759427,11842259071.931797698904215644667,0.411,119942.531703722,3828609.4366456471072142507266,0.0006857492114622512,31.9203653805053,,384.8409290783999,370993844.54929239,889,810
2021-02-10,1162,11234,1741756803,1741756803,1908,106.674595854422349308,20941270796.113662252222403955625,0.486,179729.538304346,10148892.52704116086316831011,0.0012526603153146564,56.467582473035,,771.8535011484421,370854743.181430875,1197,1345
2021-02-11,176,11264,1741756813,1741756813,365,89.042639755188856222,17549986415.1729695730520807270635,0.011,3187.484200578,150844.322554538289068416251,0.0009881214540453146,47.3239436064295,,514.9147967058633,370847927.660631453,188,219
2021-02-12,496,11269,1741756822,1741756822,764,90.289483726351899954,18298231277.2836488154624676757319,0.18,69554.380430243,3440803.9663771895633127293457,0.0010409057486636503,49.4692634035899,,484.501194354852,369890918.488100581,472,1526
2021-02-13,539,11284,1741756833,1741756833,999,71.405126181675452532,15200591927.1158142275925312428868,0.225,59974.84412274,2480228.407723628248532362116,0.0008759941340129864,41.3544785985234,,344.7760368442704,367568216.122027602,612,676
2021-02-14,442,11279,1741756844,1741756844,870,61.856928548183723363,13819494142.0297593034474239512516,0.166,85815.584912889,3226808.4810402326865168955311,0.0007700551552010679,37.6016604013799,,299.6183532956551,367523508.124726684,518,596
2021-02-15,588,11290,1741756853,1741756853,1163,54.848209056863569505,13745963284.02833820321388478008,0.233,47410.743776811,1773310.292178256072748113404,0.0007774463466586148,37.403131672564,,188.06154659181863,367508352.09104422,698,927
2021-02-16,446,11303,1741756864,1741756864,927,51.87677596144361523,13088839067.9046611410543971248273,0.199,99856.512631329,3556444.8158193078999036477651,0.0007247715636358998,35.6155519765619,,170.55346051340172,367503473.665612267,563,503
2021-02-17,817,11449,1741756874,1741756874,1787,51.33232593638173478,13071182827.3941553636368527284206,0.451,103620.269693226,3684920.5652256738744522259026,0.0006809347056341236,35.5617735423301,,179.14972539091696,367562737.326224406,1119,994
2021-02-18,633,11543,1741756884,1741756884,1296,57.36208977651870214,15037929158.4594104678593517628768,0.342,75254.878462887,3079261.5480234452984184666288,0.0007922112512499467,40.9177665411024,,244.93402237021976,367515884.410592782,819,733
2021-02-19,549,11598,1741756895,1741756895,1116,54.0981042927997193,14292811407.7501607018520951184704,0.276,52545.962846745,2043845.453197323885016134594,0.0006968109107343237,38.8963365113012,,210.17570255509918,367459064.007157392,696,587
2021-02-20,580,11675,1741756903,1741756903,1269,49.332746083371410524,13186977232.5720013188329745973821,0.259,51468.768680185,1846942.6783139759445110442315,0.0006423837597764821,35.8847263238499,,213.76950707780216,367481616.372467679,764,714
2021-02-21,672,11748,1741756913,1741756913,1486,49.512687530324097202,13293739609.718838158438874263429,0.298,67723.721773996,2450209.8939679526694759073256,0.0006292007316548253,36.1794926472686,,183.37868796298056,367438530.421804015,892,826
2021-02-22,571,11799,1741756924,1741756924,1297,37.121012200142630514,11766389882.1517858514014118069465,0.233,80557.493539895,2579513.3870041471186666507025,0.0005935031906046472,32.0207751464695,,148.1222366695731,367461119.486643887,765,645
2021-02-23,406,11842,1741756934,1741756934,1017,35.956167664894195793,9983134640.3776319899271410125228,0.173,352194.485432431,9611217.1595695888451756758692,0.0005619695531625825,27.2895163243932,,118.91019531072514,365823069.991681629,595,518
2021-02-24,559,11892,1741756945,1741756945,1307,38.620090391057454207,10767888285.797820051238563018762,0.239,56071.987350933,1650410.7155881358366729864835,0.0005938139863042831,29.4337831341495,,140.48978930839053,365834328.421913276,773,715
2021-02-25,563,11947,1741756956,1741756956,1294,35.384552480786138905,9935005251.515506226558526987288,0.31,59020.138128461,1602913.0542358385740110733595,0.0005709441859947282,27.1587479301895,,122.09328365366497,365812344.407520144,802,667
2021-02-26,741,12024,1741756966,1741756966,1327,32.788370614853594066,9353878490.3681851797171946533059,0.265,50200.126776163,1298259.0929131004052859127959,0.0005593917550970005,25.8616696069693,,131.56027130443366,361688886.778116863,796,803
2021-02-27,599,12091,1741756977,1741756977,1383,32.331009889385617086,9289480911.51250577252173093205,0.225,195339.963238731,5014716.6545823354686625585375,0.0005600962602157471,25.6717395224125,,112.00228454168362,361856309.090484548,804,964
2021-02-28,1179,12109,1741756989,1741756989,3139,29.732663098521081397,8765753790.1232209739771986006656,0.315,184496.345908443,4470834.0777643268495136712224,0.0005342356530478078,24.2326429596768,,108.39181454396612,361733295.237728092,1727,1877
2021-03-01,1305,12119,1741757002,1741757002,3065,33.162892960846161531,9863544945.1928028465597257983868,0.361,479550.964344695,13091979.171991596324871068562,0.0005500312296231919,27.3004959751916,,126.19685570146407,361295448.777046573,1713,2583
2021-03-02,694,12168,1741757013,1741757013,1392,32.49102806505271943,9801343785.5431618844333053307992,0.242,147548.101871306,4004091.4557566791841372066092,0.0005617989497514886,27.1375328111582,,102.12120021034919,361172987.012036756,817,847
2021-03-03,636,12209,1741757026,1741757026,1304,28.161359836660162008,9986129608.9170305172569033908795,0.224,2043854.160865104,56213101.569005254232020356072,0.0005425769636686844,27.5034797713805,,108.6759719003527,363086041.909081319,764,737
2021-03-04,502,12262,1741757039,1741757039,1033,26.207320931817683895,9303306341.1004910653515966950424,0.197,30274.224383448,775896.8712205242654635164344,0.0005287287285310077,25.6289595199253,,88.94668301848755,362999767.269818808,615,607
2021-03-05,615,12291,1741757054,1741757054,1118,25.099882036944496963,8853489017.2550710505269857753648,0.192,533568.173753884,13007974.0513476983787364765376,0.0004995657422899916,24.3792165485264,,64.41603462227879,363157240.907736207,655,1723
2021-03-06,697,12336,1741757064,1741757064,1266,25.743090911850938533,9107308251.2431771896518829458688,0.146,770584.048078272,19292840.2375239355621840578048,0.0005112595084118726,25.0366462758184,,63.742954490081814,363759113.377715232,706,3080
2021-03-07,999,12404,1741757077,1741757077,1965,27.432985131469181794,9628084346.7717744570882557962128,0.243,862568.593028133,22789566.2124763082473493008971,0.0005171738275347916,26.4205842835887,,48.45444588736405,364416026.664191344,1104,3517
2021-03-08,1722,12440,1741757091,1741757091,3200,26.914776819466908592,9313929179.8392527962252415309131,0.28,1143078.66711336,29160109.529333156405285153256,0.0004897465523068097,25.5101511105721,,41.04563958186906,365106781.981362211,1740,8318
2021-03-09,3313,12462,1741757106,1741757106,4723,20.542826736532601367,12186978194.32478858281446412311,0.903,1512990.267829776,51258987.80068661231401996344,0.0006189220555268536,33.879258109315,,43.56794157915558,359717977.147026594,2813,6122
2021-03-10,1362,12537,1741757120,1741757120,2338,17.40949532066925508,10691941041.9178017702854758031268,0.348,197782.366379407,5887182.5041050712980727306362,0.0005304358973427732,29.7659625166566,,-0.964551075662258,359200245.445943398,1343,5599
2021-03-11,861,12604,1741757135,1741757135,1747,17.141013201015002542,11094311646.7358213315552292989906,0.295,207485.691593142,6407802.7038732451390927900188,0.0005338733272898439,30.8831064671114,,-3.249520802877097,359235611.823913429,1021,1488
2021-03-12,559,12652,1741757149,1741757149,1166,15.549726107204764727,10124687000.756638996923452441002,0.184,180155.826136369,5076222.727417566246596351606,0.0004914453793468647,28.176844658774,,-50.10084826594213,359326501.010605823,675,678
2021-03-13,562,12699,1741757162,1741757162,1154,17.046411188727345137,11143446683.0384979190031400989508,0.174,79466.343828045,2464676.565319416198195802167,0.0005060525611265522,31.0153512366526,,-34.4616089170582,359288102.140518558,664,619
2021-03-14,621,12756,1741757177,1741757177,1342,16.121316878822625612,10634329868.215972555190133062496,0.202,81607.955001604,2416062.752785812866476592176,0.0004942061650699833,29.605725970444,,-40.1532912893634,359198415.834573384,772,699
2021-03-15,620,12818,1741757191,1741757191,1403,15.830559894530154343,10517336177.5550000897110582859115,0.213,86851.594376199,2543316.8894462690437321101087,0.0005217907013440758,29.2834795689513,,-29.18909738110712,359155958.662314355,808,733
2021-03-16,615,12898,1741757204,1741757204,1279,17.638213352491398681,11759079582.9991641977717719248392,0.221,42789.957562639,1401250.9901423497934694944279,0.0005795917572680997,32.7471927984761,,-12.910247981298332,359086644.628249672,750,651
2021-03-17,560,12956,1741757218,1741757218,1294,17.321141557321836222,11768270510.474957705504934653532,0.198,512011.702189253,16774167.1397888904942524188626,0.0005582751320081464,32.7612964080042,,-12.410285067024716,359212601.47689846,746,665
2021-03-18,558,12994,1741757230,1741757230,1142,17.151145609990060579,11924285951.1029313136093609062495,0.216,340019.689182885,11286181.5400214998336656723015,0.000574950261276879,33.1927294185339,,-6.802709556831881,359243911.543012205,679,564
2021-03-19,625,13081,1741757243,1741757243,1260,19.129305893433468849,13532026937.377000874679447420669,0.23,151647.462610036,5710453.842760041038693762004,0.0006473668187398299,37.656112040889,,5.889297101748743,359358048.507058021,745,647
2021-03-20,663,13135,1741757255,1741757255,1289,17.454055690867218757,12396017406.368908504010493827509,0.203,70353.150624242,2428663.1533995146564579329916,0.0005926572128825429,34.5210290065198,,-15.633154190263546,359085976.377695455,746,1320
2021-03-21,609,13181,1741757268,1741757268,1297,16.447475884442350691,11806579801.355820950076628291296,0.199,228803.426714308,7525012.267424828053746523056,0.0005724931313117177,32.888547061932,,-15.445643441571047,358987576.408377128,748,879
2021-03-22,690,13253,1741757282,1741757282,1399,14.67368223705487391,10577735635.4896928310303938899757,0.255,47221.063609733,1391680.3691786000349411455713,0.0005412287139952535,29.4716015014061,,-17.871460867688082,358912821.041809537,827,757
2021-03-23,788,13326,1741757295,1741757295,1817,14.136989953615911461,10285477469.4792674007864808090617,0.253,257828.146946353,7390391.8977394055475380181003,0.0005253322101800559,28.6640228589051,,-20.772734050296002,358828818.973114267,1035,1134
2021-03-24,549,13350,1741757307,1741757307,1133,12.812439987844994586,9328107007.5439846760316738373497,0.169,43686.846259905,1136206.6397113809446507813685,0.0004944914339450195,26.0079803644277,,-18.77779271281866,358663259.385663861,651,643
2021-03-25,612,13422,1741757319,1741757319,1291,12.685786729337666562,9258932485.557177807093441253565,0.193,106027.947492195,2738131.058770689034734705075,0.000500990430228596,25.824616278385,,-5.367995638305886,358531270.542317069,742,790
2021-03-26,500,13475,1741757332,1741757332,1100,13.719042610695532432,10080330950.6838531229561271138295,0.142,45628.641229978,1282832.6885687559888879006294,0.0005128736977260918,28.1146370785623,,-4.481741438315852,358543876.007213665,621,639
2021-03-27,439,13533,1741757344,1741757344,934,13.490455422618420773,9948176199.515153654819420032071,0.134,133717.950530884,3709084.9348598363616309460104,0.0004951482216411469,27.7381228184706,,2.133290127256095,358646338.997776035,534,495
